"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en","Eect01","Eect02","Eect03","Eect04","Eect05","Eect06","Eect08","Eect09","Eect10","Eect11","Eect12","Eect13"
"1990","Quzhou(city)","330800","City (Sub-provincial level)","330000","Zhejiang (province)","230.7300","29.0000","7.6800","261.0000","","0.6426","","","","19.4700","41220.0000",""
"1990","Zhoushan(city)","330900","City (Sub-provincial level)","330000","Zhejiang (province)","96.9900","20.6900","6.2500","707.0000","","1.0847","","","","14.5600","34820.0000",""
"1990","Lishui(city)","331100","City (Sub-provincial level)","330000","Zhejiang (province)","240.1400","26.2000","4.8600","213.0000","","","","","","","",""
"1990","Hefei(city)","340100","City (Sub-provincial level)","340000","Anhui (province)","380.8795","99.1651","","524.0000","","5.4860","","","","61.8000","119996.0000","1970.0000"
"1990","Wuhu(city)","340200","City (Sub-provincial level)","340000","Anhui (province)","202.0967","59.9670","","609.0000","","1.6757","","","","34.8300","62068.0000","1799.0000"
"1990","Bengbu(city)","340300","City (Sub-provincial level)","340000","Anhui (province)","296.2068","64.0816","","508.0000","","1.6716","","","","34.5700","59856.0000","1754.0000"
"1990","Huainan(city)","340400","City (Sub-provincial level)","340000","Anhui (province)","179.3161","75.9022","","845.0000","","1.4000","","","","45.2300","97975.0000","2226.0000"
"1990","Ma’Anshan(city)","340500","City (Sub-provincial level)","340000","Anhui (province)","104.9259","38.2890","","623.0000","","0.4524","","","","25.1000","57275.0000","2307.0000"
"1990","Huaibei(city)","340600","City (Sub-provincial level)","340000","Anhui (province)","161.4229","43.5513","","592.0000","","0.7030","","","","32.8900","76575.0000","2455.0000"
"1990","Tongling(city)","340700","City (Sub-provincial level)","340000","Anhui (province)","60.5804","26.5729","","544.0000","","0.4514","","","","17.7900","34951.0000","2012.0000"
"1990","Anqing(city)","340800","City (Sub-provincial level)","340000","Anhui (province)","567.0357","61.5433","","369.0000","","2.6549","","","","37.9600","62184.0000","1683.0000"
"1990","Huangshan(city)","341000","City (Sub-provincial level)","340000","Anhui (province)","141.4226","21.3311","","144.0000","","0.7505","","","","14.0000","22678.0000","1640.0000"
"1990","Chuzhou(city)","341100","City (Sub-provincial level)","340000","Anhui (province)","40.1814","12.5341","","287.0000","","","","","","29.3483","43837.4000","1530.0000"
"1990","Fuyang city","341200","City (Sub-provincial level)","340000","Anhui (province)","23.6314","17.9572","","4726.0000","","","","","","42.0450","60740.7000","1488.0000"
"1990","Suzhou","341300","City (Sub-provincial level)","340000","Anhui (province)","25.6807","15.1862","","2054.0000","","","","","","22.8785","32560.1000","1456.0000"
"1990","Liuan","341500","City (Sub-provincial level)","340000","Anhui (province)","613.5437","68.8788","","2242.0000","","","","","","29.9478","44098.8000","1483.0000"
"1990","Bozhou(city)","341600","City (Sub-provincial level)","340000","Anhui (province)","","","","560.0000","","","","","","","",""
"1990","Fuzhou city","350100","City (Sub-provincial level)","350000","Fujian (province)","535.3000","123.5900","29.5000","447.0000","","5.4301","","","","75.7900","157455.0000",""
"1990","Xiamen","350200","City (Prefectural level)","350000","Fujian (province)","111.8600","43.1400","19.5000","738.0000","","1.9373","","","","29.9700","90611.0000",""
"1990","Putian(city)","350300","City (Sub-provincial level)","350000","Fujian (province)","270.3400","19.5800","56.7000","715.0000","","2.3779","","","","14.3800","26971.0000",""
"1990","Sanming(city)","350400","City (Sub-provincial level)","350000","Fujian (province)","244.9400","51.0600","42.2000","107.0000","","2.4394","","","","32.6700","74216.0000",""
"1990","Quanzhou(city)","350500","City (Sub-provincial level)","350000","Fujian (province)","582.3300","63.6000","39.7000","536.0000","","4.7163","","","","38.9300","78161.0000",""
"1990","Zhangzhou(city)","350600","City (Sub-provincial level)","350000","Fujian (province)","416.7000","59.7900","26.5000","331.0000","","3.7378","","","","36.7900","65733.0000",""
"1990","Nanping(city)","350700","City (Sub-provincial level)","350000","Fujian (province)","282.8900","65.7100","","170.0000","","","","","","","",""
"1990","Longyan(city)","350800","City (Sub-provincial level)","350000","Fujian (province)","265.3700","36.5800","","155.0000","","","","","","","",""
"1990","Ningde(city)","350900","City (Sub-provincial level)","350000","Fujian (province)","290.0900","37.3500","","244.0000","","","","","","","",""
"1990","Nanchang(city) ","360100","City (Sub-provincial level)","360000","Jiangxi (province)","378.3851","","18.1700","503.0000","","3.6662","","","","82.0400","145581.0000","1794.0000"
"1990","Jingdezhen(city)","360200","City (Sub-provincial level)","360000","Jiangxi (province)","134.3474","","18.8600","250.0000","","1.2223","","","","25.7400","43703.0000","1715.0000"
"1990","Pingxiang(city)","360300","City (Sub-provincial level)","360000","Jiangxi (province)","138.8432","","14.8500","505.0000","","1.1081","","","","20.4400","37708.0000","1879.0000"
"1990","Jiujiang (city)","360400","City (Sub-provincial level)","360000","Jiangxi (province)","406.3945","","19.1200","215.0000","","2.4071","","","","44.2400","71320.0000","1633.0000"
"1990","Xinyu(city)","360500","City (Sub-provincial level)","360000","Jiangxi (province)","97.3249","","13.7500","306.0000","","0.5108","","","","14.8800","30912.0000","2120.0000"
"1990","Yingtan(city)","360600","City (Sub-provincial level)","360000","Jiangxi (province)","94.2429","","17.1500","270.0000","","0.6760","","","","10.9200","19321.0000","1800.0000"
"1990","Ganzhou(city)","360700","City (Sub-provincial level)","360000","Jiangxi (province)","707.4110","","17.4400","800.0000","","","","","","43.5230","73212.4000","1717.0000"
"1990","Ji'an(city) ","360800","City (Sub-provincial level)","360000","Jiangxi (province)","437.0297","","17.3100","569.0000","","","","","","32.2471","53118.1000","1672.0000"
"1990","Yichun city","360900","City (Sub-provincial level)","360000","Jiangxi (province)","466.0963","","16.1300","331.0000","","","","","","39.3626","68047.3000","1759.0000"
"1990","Shangrao(city)","361100","City (Sub-provincial level)","360000","Jiangxi (province)","579.7561","","19.1600","2518.0000","","","","","","43.5728","67506.1000","1571.0000"
"1990","Jinan(city)","370100","City (Prefectural level)","370000","Shandong (province)","","190.0500","","636.0000","","2.4321","","","","96.4600","210618.0000","2161.1000"
"1990","Qingdao(city)","370200","City (Prefectural level)","370000","Shandong (province)","","212.8200","","626.0000","","2.3288","","","","103.1800","243911.0000","2400.3000"
"1990","Zibo(city)","370300","City (Sub-provincial level)","370000","Shandong (province)","","133.1100","","637.0000","","1.3401","","","","60.2100","134121.0000","2272.7000"
"1990","Zaozhuang(city)","370400","City (Sub-provincial level)","370000","Shandong (province)","","69.5900","","706.0000","","1.4007","","","","31.1300","67692.0000","2226.6000"
"1990","Dongying(city)","370500","City (Sub-provincial level)","370000","Shandong (province)","","38.6300","","212.0000","","1.3716","","","","26.6800","71705.0000","2766.4000"
"1990","Yantai(city)","370600","City (Sub-provincial level)","370000","Shandong (province)","","141.6800","","463.0000","","0.8815","","","","72.2100","149814.0000","2137.1000"
"1990","Weifang(city)","370700","City (Sub-provincial level)","370000","Shandong (province)","","133.1500","","493.0000","","26.6600","","","","68.1800","133386.0000","2022.4000"
"1990","Ji’ning(city)","370800","City (Sub-provincial level)","370000","Shandong (province)","","113.1500","","680.0000","","2.4705","","","","54.2300","117723.0000","2188.8000"
"1990","Tai’an(city)","370900","City (Sub-provincial level)","370000","Shandong (province)","","128.2700","","649.0000","","0.8966","","","","54.7000","120062.0000","2232.2000"
"1990","Weihai(city)","371000","City (Sub-provincial level)","370000","Shandong (province)","","51.5600","","437.0000","","0.1542","","","","28.0900","51889.0000","1906.2000"
"1990","Rizhao(city)","371100","City (Sub-provincial level)","370000","Shandong (province)","","18.5000","","549.0000","","0.1890","","","","5.5100","10604.0000","2027.7000"
"1990","Linyi(city)","371300","City (Sub-provincial level)","370000","Shandong (province)","","104.9800","","908.0000","","","","","","41.1745","76083.1000","1853.5000"
"1990","Dezhou(city)","371400","City (Sub-provincial level)","370000","Shandong (province)","","68.6800","","1002.0000","","","","","","34.4424","62393.7000","1856.0000"
"1990","Liaocheng(city)","371500","City (Sub-provincial level)","370000","Shandong (province)","","63.3600","","675.0000","","","","","","31.1739","54148.7000","1745.1000"
"1990","Binzhou(city)","371600","City (Sub-provincial level)","370000","Shandong (province)","","40.1700","","534.0000","","","","","","20.4414","39186.9000","1959.8000"
"1990","Heze(city)","371700","City (Sub-provincial level)","370000","Shandong (province)","","69.8900","","812.0000","","","","","","32.4181","55673.1000","1750.9000"
"1990","Zheng zhou(city)","410100","City (Sub-provincial level)","410000","Henan (province)","551.4210","","","749.0000","","2.8425","","","","83.2800","174125.0000","2126.0000"
"1990","Kaifeng(city) ","410200","City (Sub-provincial level)","410000","Henan (province)","419.3260","","","647.0000","","4.1140","","","","38.7200","62436.0000","1642.0000"
"1990","Luoyang(city)","410300","City (Sub-provincial level)","410000","Henan (province)","564.8160","","","371.0000","","2.7612","","","","63.3900","125825.0000","2032.0000"
"1990","Pingdingshan(city)","410400","City (Sub-provincial level)","410000","Henan (province)","506.4010","","","568.0000","","2.5760","","","","49.1300","103074.0000","2128.0000"
"1990","Anyang(city)","410500","City (Sub-provincial level)","410000","Henan (province)","476.0310","","","644.0000","","6.9454","","","","39.5000","71440.0000","1828.0000"
"1990","Hebi(city)","410600","City (Sub-provincial level)","410000","Henan (province)","121.4050","","","552.0000","","0.6912","","","","17.3100","32005.0000","1880.0000"
"1990","Xinxiang(city)","410700","City (Sub-provincial level)","410000","Henan (province)","482.9560","","","591.0000","","7.1692","","","","49.2500","87651.0000","1828.0000"
"1990","Jiaozuo(city)","410800","City (Sub-provincial level)","410000","Henan (province)","345.0910","","","572.0000","","1.3000","","","","46.5200","80657.0000","1784.0000"
"1990","Puyang(city) ","410900","City (Sub-provincial level)","410000","Henan (province)","307.4640","","","727.0000","","1.0041","","","","24.4100","47354.0000","2014.0000"
"1990","Xuchang(city) ","411000","City (Sub-provincial level)","410000","Henan (province)","329.1450","","","816.0000","","0.7379","","","","24.4600","37982.0000","1571.0000"
"1990","Luohe(city)","411100","City (Sub-provincial level)","410000","Henan (province)","215.6080","","","829.0000","","0.5982","","","","15.2200","22433.0000","1523.0000"
"1990","Sanmenxia(city)","411200","City (Sub-provincial level)","410000","Henan (province)","194.6960","","","182.0000","","1.2363","","","","24.3700","50894.0000","2169.0000"
"1990","Nanyang(city)","411300","City (Sub-provincial level)","410000","Henan (province)","975.6660","","","2035.0000","","","","","","56.7400","92170.0000","1649.0000"
"1990","Shangqiu(city)","411400","City (Sub-provincial level)","410000","Henan (province)","707.8900","","","2879.0000","","","","","","31.1000","44604.0000","1471.0000"
"1990","Xinyang(city)","411500","City (Sub-provincial level)","410000","Henan (province)","693.4750","","","1190.0000","","","","","","39.6100","56876.0000","1458.0000"
"1990","Zhoukou(city)","411600","City (Sub-provincial level)","410000","Henan (province)","923.6730","","","1781.0000","","","","","","37.6000","51071.0000","1385.0000"
"1990","Zhumadian(city)","411700","City (Sub-provincial level)","410000","Henan (province)","738.4490","","","1272.0000","","","","","","30.3800","44438.0000","1483.0000"
"1990","Wuhan(city)","420100","City (Prefectural level)","420000","Hubei (province)","669.7500","374.4800","12.0000","791.0000","","5.2069","","","","220.8400","457271.0000","2093.0000"
"1990","Huangshi(city)","420200","City (Sub-provincial level)","420000","Hubei (province)","130.6100","54.3900","9.9000","706.0000","","0.6143","","","","32.2500","65577.0000","2048.0000"
"1990","Shiyan(city)","420300","City (Sub-provincial level)","420000","Hubei (province)","38.9800","27.3700","8.2000","328.0000","","0.1995","","","","16.5200","41915.0000","2574.0000"
"1990","Yichang(city)","420500","City (Sub-provincial level)","420000","Hubei (province)","341.6900","45.5400","","1349.0000","","0.7331","","","","23.7700","50419.0000","2246.0000"
"1990","Xiangyang","420600","City (Sub-provincial level)","420000","Hubei (province)","652.6800","125.4500","13.2000","244.0000","","2.4664","","","","69.4800","116109.0000","1698.0000"
"1990","Ezhou(city)","420700","City (Sub-provincial level)","420000","Hubei (province)","91.6100","19.0100","20.9000","609.0000","","1.6540","","","","12.1600","21776.0000","1751.0000"
"1990","Jingmen(city)","420800","City (Sub-provincial level)","420000","Hubei (province)","103.9100","21.0500","7.9000","236.0000","","0.2437","","","","11.3600","22543.0000","2035.0000"
"1990","Xiaogan(city)","420900","City (Sub-provincial level)","420000","Hubei (province)","535.8000","71.4500","","585.0000","","","","","","39.1000","63579.0000","1641.0000"
"1990","Xianning(city)","421200","City (Sub-provincial level)","420000","Hubei (province)","323.6700","64.8900","","304.0000","","","","","","32.4600","52194.0000","1628.0000"
"1990","Changsha(city)","430100","City (Sub-provincial level)","430000","Hunan (province)","550.0500","142.9500","","465.0000","","2.9075","","","","84.5900","177795.0000","2125.0000"
"1990","Zhuzhou(city)","430200","City (Sub-provincial level)","430000","Hunan (province)","349.5000","69.3800","","306.0000","","5.8359","","","","45.8400","100837.0000","2215.0000"
"1990","Xiangtan(city) ","430300","City (Sub-provincial level)","430000","Hunan (province)","265.2300","59.9700","","529.0000","","1.4728","","","","36.0500","80337.0000","2245.0000"
