,city_id,GE_1W_pred_GDP_pc,GINIW_pred_GDP_pc,lg_gdppc_predicted,lg_gdppc_predicted_2,lg_agri_predicted,lg_agri_predicted_2,lg_nonagri_predicted,lg_nonagri_predicted_2,urban_pop_percent,ln_pop,agri_gdp_percent,nonagri_gdp_percent,emp_nonagri,emp_agri,agri_inter,nonagri_inter,COORD_X,COORD_Y
99,340300,0.0006003310000000026,0.0037005200000000127,1.4803350000000002,29.188145000000006,0.8082651999999992,7.683250000000001,1.5953179999999998,19.888529000000002,0.07864380000000004,-0.05319881668736848,-0.11911362096881739,0.11911362096881728,3.489999999999995,-3.489999999999995,-18.609500985175472,5.876182780234259,117.3247331711038,33.10929112402749
100,340400,-0.024797250000000007,-0.04305980000000001,1.372605,27.128058999999993,0.7910076999999998,6.312570000000001,1.4902835999999997,18.11604,0.1160079,0.011393004684842722,-0.0691820895553149,0.06918208955531491,0.14999999999999147,-0.1499999999999917,-28.433441831238117,411.3278577126889,116.76802572465506,32.47255398136085
101,340500,-0.018618207,-0.03231305000000001,1.307734,27.88651,0.8169573999999997,6.088213999999999,1.4267593000000005,18.534279999999995,0.09794967999999998,0.05956473343558244,-0.034214291143245236,0.034214291143245146,0.20999999999999375,-0.20999999999999372,-3.9512039860424117,77.28190733878296,118.3651985628249,31.638604669487663
102,340600,-0.0056441200000000025,-0.012331270000000005,1.3517469999999996,26.635368,0.8027897000000004,5.960277999999999,1.4786985999999995,17.337466999999997,0.07961415999999999,0.05538430593052546,-0.06367518861798001,0.06367518861798016,-0.1799999999999926,0.1799999999999926,29.333529902271387,-273.70606330722376,116.7432577911582,33.72839077394438
103,340700,0.0007911490000000014,0.003936183999999995,1.343007,28.6918,0.8200656999999998,4.389254,1.4530320000000003,17.202289999999998,-0.017003619999999997,0.05844461617909502,-0.023185745252874007,0.02318574525287398,2.530000000000001,-2.530000000000001,-2.5148797472219897,61.38602591410915,117.55564272318446,30.884623463435236
104,340800,-0.003979557000000002,-0.006314899999999984,1.3926999999999996,27.126850000000005,0.8098163999999999,8.005564,1.5179476000000003,20.047290000000004,0.06158570999999999,0.012192800111614943,-0.09539603766572598,0.09539603766572602,3.5799999999999983,-3.5799999999999983,121.00705980268611,-686.774441497867,116.48599142045144,30.57552999360917
105,341000,0.0031275714,0.011762462000000001,1.1137899999999998,22.163290000000003,0.8240128000000002,6.052522999999999,1.2733869999999996,14.094030000000004,0.12856716999999998,-0.011595268603230124,-0.05245318334896969,0.052453183348969645,1.8199999999999932,-1.8199999999999932,31.922539439959916,-191.75550731749078,118.07094203196029,29.90653147049276
106,341100,-0.006341910000000006,-0.007176629999999989,1.5756580000000007,30.913449999999997,0.8076387,7.853423999999997,1.6960895000000002,21.684835,0.0644539,-0.030012087954244038,-0.13042739967863093,0.13042739967863093,5.289999999999992,-5.289999999999993,-133.8178348523865,938.6031283234514,118.10233626763068,32.544222823797384
107,341200,-0.004895240000000023,-0.0026909500000000253,1.5786250000000006,28.58932,0.8014716999999996,8.336461,1.6965310000000002,21.099808999999997,0.04770698599999999,-0.04746565085569543,-0.17352142019144084,0.1735214201914408,1.8100000000000023,-1.8100000000000023,130.7144089839438,-369.87033220321445,115.70409606577228,32.91708637463662
108,341300,-0.009048767999999999,-0.006115940000000014,1.4872139999999998,27.817086000000003,0.8055539999999999,8.222811,1.6194259999999998,19.857535999999996,0.03387127000000001,-0.01740011990328938,-0.15726504970106672,0.15726504970106658,4.340000000000003,-4.340000000000003,124.73855412611276,-191.65732092160667,117.20999706927506,33.859553620793776
109,341500,-0.01190295000000001,-0.018339629999999996,1.4912360000000007,27.737980000000007,0.7925053999999996,7.753465000000002,1.6292973999999996,20.048867000000005,0.05130515499999999,-0.050795593806684636,-0.14382142460734537,0.14382142460734548,1.519999999999996,-1.519999999999996,99.10771108667362,-362.50327247672584,116.22875736401886,31.658924697405368
110,341600,0.010970770000000005,0.01063378000000001,1.5213995000000011,28.148470000000003,0.8024363000000001,7.825001,1.6484062999999995,19.626423000000003,0.04293143999999999,-0.03939573618682246,-0.15962921293222643,0.15962921293222632,1.4599999999999937,-1.4599999999999937,130.96117539200907,-322.1142529275718,116.1801982514241,33.43556528107872
111,341700,0.0034770964999999987,0.010891104999999998,1.3967609999999997,27.294033999999996,0.8166322999999998,6.172250999999999,1.5581076999999999,16.628700000000002,0.039822917000000006,0.02301012324946683,-0.10692024396678451,0.10692024396678457,4.680000000000007,-4.680000000000007,-1.9439806818768322,39.551134648168244,117.36417415914626,30.28326035867576
112,341800,-0.014763438000000004,-0.01710429999999999,1.399635,27.83632999999999,0.8318574999999995,7.225515,1.5414349999999999,18.899384999999995,0.054195480000000004,-0.05539794923472208,-0.08762562247596094,0.08762562247596106,6.659999999999997,-6.659999999999997,-9.178644953089554,73.79391658761637,118.85177986792344,30.685700206139927
