"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en.x","Gdpct01","Gdpct02","Gdpct03","Gdpct04","GDP_PerCapita","GDPYoY","GDP_PrimInd","GDP_SecInd","GDP_TerInd","Prvcnm_en.y","Pi0101","rel_cpi_2010","city_rgdp","city_rgdppc"
2000,"Jinhua(city)",330700,"City (Sub-provincial level)",330000,"Zhejiang (province)",546.52,9.4,56.6,33.9,12271,10.1,515800,3094100,1855300,"Zhejiang",101,83.4263549853307,655.092746286347,14708.7811785109
2000,"Quzhou(city)",330800,"City (Sub-provincial level)",330000,"Zhejiang (province)",161.9,20.7,46.7,32.6,6691,9.2,335700,756300,527000,"Zhejiang",101,83.4263549853307,194.06337485135,8020.24732013824
2000,"Taizhou(city)",331000,"City (Sub-provincial level)",330000,"Zhejiang (province)",674.99,13.2,58.1,28.7,12390,11.9,889300,3921900,1938700,"Zhejiang",101,83.4263549853307,809.08485108655,14851.4219543436
2000,"Lishui(city)",331100,"City (Sub-provincial level)",330000,"Zhejiang (province)",136.76,25.8,39.2,35,5515,NA,352900,535700,479000,"Zhejiang",101,83.4263549853307,163.929012629219,6610.62082955648
2000,"Ningbo(city)",330200,"City (Prefectural level)",330000,"Zhejiang (province)",1175.75,8.1,56,35.8,21786,8.9,957700,6588400,4211400,"Zhejiang",101,83.4263549853307,1409.32682508631,26114.0499352162
2000,"Jiaxing(city)",330400,"City (Sub-provincial level)",330000,"Zhejiang (province)",541.02,11.1,58.7,30.2,16359,12.3,602300,3176500,1631400,"Zhejiang",101,83.4263549853307,648.500105386517,19608.911360057
2000,"Huzhou(city)",330500,"City (Sub-provincial level)",330000,"Zhejiang (province)",377.88,13.8,56.5,29.7,14794,12,522900,2134200,1121700,"Zhejiang",101,83.4263549853307,452.950389677752,17733.00535856
2000,"Shaoxing(city)",330600,"City (Sub-provincial level)",330000,"Zhejiang (province)",779.76,10,60.6,29.4,18042,11.6,780300,4727100,2290300,"Zhejiang",101,83.4263549853307,934.668666918397,21626.2594754049
2000,"Zhoushan(city)",330900,"City (Sub-provincial level)",330000,"Zhejiang (province)",114.03,29,33.3,37.8,11586,12,330300,379100,430800,"Zhejiang",101,83.4263549853307,136.683425783196,13887.6977209866
2000,"Wenzhou(city)",330300,"City (Sub-provincial level)",330000,"Zhejiang (province)",828.12,6.6,57.5,35.9,11360,12.7,544200,4761500,2975600,"Zhejiang",101,83.4263549853307,992.635960357626,13616.8001131027
2000,"Fuyang city",341200,"City (Sub-provincial level)",340000,"Anhui (province)",200.5,41.9,26,32.1,2299,-7.9,840400,521800,642800,"Anhui",100.7,80.6697923361004,248.544088429833,2849.88957256951
2000,"Lhasa(city)",540100,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",40.3606,NA,NA,NA,NA,17.9,58029,96115,249462,"Tibet",99.9,81.9283839181247,49.2632688084443,NA
2000,"Changdu Region",540300,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",15.9569,NA,NA,NA,NA,9.4,92350,24450,42716,"Tibet",99.9,81.9283839181247,19.476644401953,NA
2000,"Shannan Region",540500,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",9.6482,NA,NA,NA,NA,13.7,28476,22290,45716,"Tibet",99.9,81.9283839181247,11.7763826632318,NA
2000,"Rikaze(city)",540200,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",22.0815,NA,NA,NA,NA,10.9,98689,21465,100661,"Tibet",99.9,81.9283839181247,26.9521976926424,NA
2000,"Naqu Region",542400,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",9.6401,NA,NA,NA,NA,6.4,44484,19328,32589,"Tibet",99.9,81.9283839181247,11.7664959797496,NA
2000,"Ali Areas",542500,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",3.2423,NA,NA,NA,NA,21.6,18060,5263,9100,"Tibet",99.9,81.9283839181247,3.9574807227251,NA
2000,"Linzhi District",540400,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",10.9715,NA,NA,NA,NA,15.3,25126,31066,53523,"Tibet",99.9,81.9283839181247,13.3915738054401,NA
2000,"Xining(city)",630100,"City (Sub-provincial level)",630000,"Qinghai (province)",92.0131,NA,NA,NA,5310,10,81008,402590,436533,"Qinghai",99.5,69.6756910303713,132.059113643942,7621.02237017699
2000,"Haidong Prefecture",630200,"City (Sub-provincial level)",630000,"Qinghai (province)",39.2428,NA,NA,NA,2570,10,95391,125581,171456,"Qinghai",99.5,69.6756910303713,56.3220822351001,3688.51741833425
2000,"Haibei Tibetan Autonomous Prefecture",632200,"City (Sub-provincial level)",630000,"Qinghai (province)",10.6573,NA,NA,NA,4085,4.1,35025,32984,38564,"Qinghai",99.5,69.6756910303713,15.2955784756473,5862.87690813051
2000,"Yushu Tibetan Autonomous Prefecture",632700,"City (Sub-provincial level)",630000,"Qinghai (province)",6.6872,NA,NA,NA,2602,15.4,41724,12772,12376,"Qinghai",99.5,69.6756910303713,9.59760843575284,3734.44448346526
2000,"Guiyang(city)",520100,"City (Sub-provincial level)",520000,"Guizhou (province)",264.8113,9.1,50.9,40,7920,10.6,241762,1346890,1059461,"Guizhou",99.5,78.8732696674384,335.74276952959,10041.4247227152
2000,"Liupanshui(city)",520200,"City (Sub-provincial level)",520000,"Guizhou (province)",81.5442,16.6,53.9,29.5,2853,9,135544,439159,240739,"Guizhou",99.5,78.8732696674384,103.386356802277,3617.19504215991
2000,"Zunyi(city)",520300,"City (Sub-provincial level)",520000,"Guizhou (province)",236.7919,35.9,35.5,28.7,3326,9.6,849860,839538,678521,"Guizhou",99.5,78.8732696674384,300.218186717009,4216.89124087763
2000,"Anshun(city)",520400,"City (Sub-provincial level)",520000,"Guizhou (province)",58.4571,32.2,35.2,32.6,2332,8.1,188300,205792,190479,"Guizhou",99.5,78.8732696674384,74.1152233785651,2956.64172391059
2000,"Tongren(city)",520600,"City (Sub-provincial level)",520000,"Guizhou (province)",63.6368,61.2,18.1,20.7,1709,8.7,389697,115197,131474,"Guizhou",99.5,78.8732696674384,80.682340504354,2166.7670266566
2000,"Buyi and Miao Autonomous Prefecture of Southwest Guizhou Province",522300,"City (Sub-provincial level)",520000,"Guizhou (province)",59.8863,36,32.3,31.7,2036,8.3,215523,193303,190037,"Guizhou",99.5,78.8732696674384,75.9272441126187,2581.35615346568
2000,"Bijie(city)",520500,"City (Sub-provincial level)",520000,"Guizhou (province)",120.9143,44.3,30.5,25.2,1782,8.7,535945,368835,304363,"Guizhou",99.5,78.8732696674384,153.30200017043,2259.32056261092
2000,"Nanning(city)",450100,"City (Sub-provincial level)",450000,"Guangxi Zhuang Autonomous Region",294.3002,16.5,30.3,53.2,10196,9.3,486325,891135,1565542,"Guangxi",99.7,79.4732592255963,370.313490182385,12829.4725790183
2000,"Liuzhou(city)",450200,"City (Sub-provincial level)",450000,"Guangxi Zhuang Autonomous Region",184.5031,10.8,49.1,40.1,10440,4.8,198531,906547,739953,"Guangxi",99.7,79.4732592255963,232.157460003322,13136.4940883632
2000,"Guilin(city)",450300,"City (Sub-provincial level)",450000,"Guangxi Zhuang Autonomous Region",1.1563,32.9,30.7,36.3,6245,10.1,3001573,988813,757598,"Guangxi",99.7,79.4732592255963,1.45495480022743,7857.98904040498
2000,"Wuzhou(city)",450400,"City (Sub-provincial level)",450000,"Guangxi Zhuang Autonomous Region",0.586,32.9,30.3,36.8,4462,8.1,1270786,417744,332718,"Guangxi",99.7,79.4732592255963,0.737354936377473,5614.46710941346
2000,"Beihai(city)",450500,"City (Sub-provincial level)",450000,"Guangxi Zhuang Autonomous Region",0.3629,31.2,28,40.8,8085,7.7,1136811,354634,269783,"Guangxi",99.7,79.4732592255963,0.456631580906801,10173.2332092353
2000,"Fangchenggang(city)",450600,"City (Sub-provincial level)",450000,"Guangxi Zhuang Autonomous Region",0.311,34.7,27.1,38.2,7423,7.4,575085,199498,120341,"Guangxi",99.7,79.4732592255963,0.391326595927294,9340.24862240612
2000,"Qinzhou(city)",450700,"City (Sub-provincial level)",450000,"Guangxi Zhuang Autonomous Region",0.0646,51.8,18.5,29.7,4125,4.7,1323558,685175,196771,"Guangxi",99.7,79.4732592255963,0.0812852028839331,5190.42510675269
2000,"Guigang(city)",450800,"City (Sub-provincial level)",450000,"Guangxi Zhuang Autonomous Region",0.066,41.6,22.9,35.5,2396,4.6,1086129,451954,217888,"Guangxi",99.7,79.4732592255963,0.0830468017080431,3014.85055897684
2000,"Yulin(city)",450900,"City (Sub-provincial level)",450000,"Guangxi Zhuang Autonomous Region",0.7564,39.4,30.5,30.1,3477,6.1,1989324,784190,555761,"Guangxi",99.7,79.4732592255963,0.951766678969148,4375.05650816463
2000,"Zheng zhou(city)",410100,"City (Sub-provincial level)",410000,"Henan (province)",738.0243,5.7,49.2,45.1,11743,11.1,423946,3631248,3325049,"Henan",99.2,77.172978283442,956.324760837108,15216.4659978136
2000,"Kaifeng(city)",410200,"City (Sub-provincial level)",410000,"Henan (province)",226.2409,32,35.4,32.5,4876,12.6,724859,801865,735685,"Henan",99.2,77.172978283442,293.160773410946,6318.27371245329
2000,"Luoyang(city)",410300,"City (Sub-provincial level)",410000,"Henan (province)",422.764,9.3,54.6,36.1,6830,9.6,392992,2309496,1525152,"Henan",99.2,77.172978283442,547.813508566776,8850.24804266939
2000,"Pingdingshan(city)",410400,"City (Sub-provincial level)",410000,"Henan (province)",271.5029,15.1,52.4,32.5,5680,7.6,410505,1422305,882219,"Henan",99.2,77.172978283442,351.810835915676,7360.08914822286
2000,"Anyang(city)",410500,"City (Sub-provincial level)",410000,"Henan (province)",256.0095,20.8,47.8,31.4,4966,8.9,532171,1223598,804326,"Henan",99.2,77.172978283442,331.734637815486,6434.89484332302
2000,"Hebi(city)",410600,"City (Sub-provincial level)",410000,"Henan (province)",85.3405,22.5,48.6,28.9,6140,9.7,191664,414813,246928,"Henan",99.2,77.172978283442,110.583395766534,7956.15270600148
2000,"Xinxiang(city)",410700,"City (Sub-provincial level)",410000,"Henan (province)",280.8535,23.9,41.6,34.6,5245,8.3,670332,1167384,970819,"Henan",99.2,77.172978283442,363.927253096903,6796.42034901918
2000,"Jiaozuo(city)",410800,"City (Sub-provincial level)",410000,"Henan (province)",228.5547,17.2,50.6,32.2,7000,8.6,392028,1156568,736951,"Henan",99.2,77.172978283442,296.158973106573,9070.53240097888
2000,"Puyang(city)",410900,"City (Sub-provincial level)",410000,"Henan (province)",203.9449,21.5,54.6,24,5894,-8.8,437987,1112647,488815,"Henan",99.2,77.172978283442,264.269831923485,7637.38828162422
2000,"Xuchang(city)",411000,"City (Sub-provincial level)",410000,"Henan (province)",291.3482,21.1,52.8,26.1,6644,10.4,615811,1538189,759482,"Henan",99.2,77.172978283442,377.526184009554,8609.23103887196
2000,"Luohe(city)",411100,"City (Sub-provincial level)",410000,"Henan (province)",164.2624,23.3,54.1,22.6,6664,9.5,383509,888383,370732,"Henan",99.2,77.172978283442,212.849631637508,8635.1468457319
2000,"Sanmenxia(city)",411200,"City (Sub-provincial level)",410000,"Henan (province)",168.6397,13.4,52.4,34.3,7771,9.2,225495,883264,577638,"Henan",99.2,77.172978283442,218.521694705908,10069.5867554296
2000,"Nanyang(city)",411300,"City (Sub-provincial level)",410000,"Henan (province)",519.6645,29.6,45.7,24.7,4963,7,1537025,2376582,1283038,"Henan",99.2,77.172978283442,673.376240698356,6431.00747229403
2000,"Shangqiu(city)",411400,"City (Sub-provincial level)",410000,"Henan (province)",287.6513,43,30.8,26.2,3618,8.4,1236569,886908,753036,"Henan",99.2,77.172978283442,372.735776690528,4688.16946096308
2000,"Xinyang(city)",411500,"City (Sub-provincial level)",410000,"Henan (province)",261.0514,35.3,34.3,30.5,3392,9.6,920777,894461,795276,"Henan",99.2,77.172978283442,338.267883145843,4395.32084344577
2000,"Zhoukou(city)",411600,"City (Sub-provincial level)",410000,"Henan (province)",341.4728,39.2,37.1,23.7,3325,NA,1338759,1266083,809886,"Henan",99.2,77.172978283442,442.47715663614,4308.50289046497
2000,"Zhumadian(city)",411700,"City (Sub-provincial level)",410000,"Henan (province)",280.0835,34,39.1,26.9,3475,NA,951710,1095998,753127,"Henan",99.2,77.172978283442,362.929494532796,4502.87144191452
2000,"Chengdu(city)",510100,"City (Prefectural level)",510000,"Sichuan (province)",1312.99,9.6,44.7,45.7,13020,10.7,1255600,5870000,6004300,"Sichuan",100.1,76.5191709906612,1715.89679161611,17015.3437778214
2000,"Zigong(city)",510300,"City (Sub-provincial level)",510000,"Sichuan (province)",151.96,21.3,45,33.6,4825,7.4,324200,684500,510900,"Sichuan",100.1,76.5191709906612,198.590755797062,6305.60934930786
2000,"Panzhihua(city)",510400,"City (Sub-provincial level)",510000,"Sichuan (province)",114.52,6.9,68.6,24.5,11184,7,78800,785400,281000,"Sichuan",100.1,76.5191709906612,149.661840970515,14615.9450699812
2000,"Luzhou(city)",510500,"City (Sub-provincial level)",510000,"Sichuan (province)",165.49,27.2,38.4,34.4,3578,7.8,450300,636100,568500,"Sichuan",100.1,76.5191709906612,216.27259921595,4675.95238379762
2000,"Deyang(city)",510600,"City (Sub-provincial level)",510000,"Sichuan (province)",260.08,23.8,43.7,32.5,6889,9.6,618600,1136200,846000,"Sichuan",100.1,76.5191709906612,339.88867970321,9002.97260256619
2000,"Guangyuan(city)",510800,"City (Sub-provincial level)",510000,"Sichuan (province)",86.29,40,25.9,34,2857,1.8,345500,223700,293700,"Sichuan",100.1,76.5191709906612,112.769125544409,3733.70485201504
2000,"Suining(city)",510900,"City (Sub-provincial level)",510000,"Sichuan (province)",118.02,34.4,33,32.5,3169,7.2,406100,390000,384100,"Sichuan",100.1,76.5191709906612,154.235858115091,4141.44580890292
2000,"Neijiang(city)",511000,"City (Sub-provincial level)",510000,"Sichuan (province)",144.81,23.5,41,35.5,3454,8.1,340200,593600,514300,"Sichuan",100.1,76.5191709906612,189.246692201714,4513.90149067551
2000,"Leshan(city)",511100,"City (Sub-provincial level)",510000,"Sichuan (province)",146.02,24.7,43.6,31.7,4226,10.1,361400,636100,462700,"Sichuan",100.1,76.5191709906612,190.827995271696,5522.79898656477
2000,"Nanchong(city)",511300,"City (Sub-provincial level)",510000,"Sichuan (province)",176.78,37.8,25.9,36.4,2492,10.7,667700,457200,642900,"Sichuan",100.1,76.5191709906612,231.02707166231,3256.70020693786
2000,"Meishan(city)",511400,"City (Sub-provincial level)",510000,"Sichuan (province)",124.8,33.3,36,30.7,3678,7.5,415200,449100,383700,"Sichuan",100.1,76.5191709906612,163.096382755155,4806.63858792836
2000,"Yibin(city)",511500,"City (Sub-provincial level)",510000,"Sichuan (province)",200.65,23.6,44.8,31.6,3963,12.5,473600,899000,633900,"Sichuan",100.1,76.5191709906612,262.221868588316,5179.09426970094
2000,"Guang'an(city)",511600,"City (Sub-provincial level)",510000,"Sichuan (province)",126.47,33.4,36.9,29.7,2901,7.6,421800,467100,375800,"Sichuan",100.1,76.5191709906612,165.278842364138,3791.20678183256
2000,"Dazhou(city)",511700,"City (Sub-provincial level)",510000,"Sichuan (province)",187.84,38.9,36,25.1,3040,7.9,731400,676200,470800,"Sichuan",100.1,76.5191709906612,245.480965839169,3972.86060557428
2000,"Ya’an(city)",511800,"City (Sub-provincial level)",510000,"Sichuan (province)",73.94,24.1,47.9,28,4949,8.7,178200,354200,207000,"Sichuan",100.1,76.5191709906612,96.6293793342639,6467.66024242997
2000,"Bazhong",511900,"City (Sub-provincial level)",510000,"Sichuan (province)",84,51.7,16.2,32.1,2438,7,434000,136200,269800,"Sichuan",100.1,76.5191709906612,109.776411469816,3186.12965670727
2000,"Ziyang(city)",512000,"City (Sub-provincial level)",510000,"Sichuan (province)",142.86,39.9,29.8,30.3,2924,7,569500,426400,432700,"Sichuan",100.1,76.5191709906612,186.698311221165,3821.26460878263
2000,"Aba Tibetan and Qiang Autonomous Prefecture",513200,"City (Sub-provincial level)",510000,"Sichuan (province)",35.28,NA,NA,NA,4288,5,101300,125700,125800,"Sichuan",100.1,76.5191709906612,46.1060928173226,5603.82443312583
2000,"Ganzi Tibetan Autonomous Prefecture",513300,"City (Sub-provincial level)",510000,"Sichuan (province)",24.68,NA,NA,NA,2797,-2.1,72700,69800,104300,"Sichuan",100.1,76.5191709906612,32.2533551794649,3655.2931295366
2000,"Liangshan Yi Autonomous Prefecture",513400,"City (Sub-provincial level)",510000,"Sichuan (province)",144.55,NA,NA,NA,3630,8.2,564400,419600,461500,"Sichuan",100.1,76.5191709906612,188.906908070974,4743.9092099456
2000,"Mianyang(city)",510700,"City (Sub-provincial level)",510000,"Sichuan (province)",317.89,22.4,41.3,36.3,6122,5.9,711900,1314000,1153000,"Sichuan",100.1,76.5191709906612,415.438374311187,8000.60941688347
2000,"Lanzhou(city)",620100,"City (Sub-provincial level)",620000,"Gansu (province)",309.4316,5.14,52.64,42.22,10702,8.8,158916,1629000,1306400,"Gansu",99.5,74.9589353069549,412.801487551665,14277.1504906995
2000,"Jiayuguan(city)",620200,"City (Sub-provincial level)",620000,"Gansu (province)",17.9311,4.19,75.3,20.51,11750,8.5,7505,134966,36840,"Gansu",99.5,74.9589353069549,23.921230906726,15675.2493240253
2000,"Jinchang(city)",620300,"City (Sub-provincial level)",620000,"Gansu (province)",35.0746,14.73,68.27,17,7798,10,51648,239472,59626,"Gansu",99.5,74.9589353069549,46.7917531864219,10403.0292960638
2000,"Baiyin(city)",620400,"City (Sub-provincial level)",620000,"Gansu (province)",77.0319,15.87,51.83,32.3,4500,9.2,122277,399283,248759,"Gansu",99.5,74.9589353069549,102.76546709816,6003.28697515862
2000,"Tianshui(city)",620500,"City (Sub-provincial level)",620000,"Gansu (province)",80.3094,17.77,42.49,39.74,2402,8.1,142693,341209,319192,"Gansu",99.5,74.9589353069549,107.137861111734,3204.42118096245
2000,"Jiuquan(city)",620900,"City (Sub-provincial level)",620000,"Gansu (province)",72.8737,24.08,41.97,33.95,7698,9.8,175496,305823,247418,"Gansu",99.5,74.9589353069549,97.2181631203593,10269.622918838
2000,"Zhangye(city)",620700,"City (Sub-provincial level)",620000,"Gansu (province)",64.0889,41.8,29.18,29.02,5073,8.9,267878,187011,186000,"Gansu",99.5,74.9589353069549,85.4986796938319,6767.70551666215
2000,"Wuwei(city)",620600,"City (Sub-provincial level)",620000,"Gansu (province)",63.6269,35.16,29.25,35.59,3339,9.7,223683,186116,226470,"Gansu",99.5,74.9589353069549,84.8823422310489,4454.4389355677
2000,"Dingxi(city)",621100,"City (Sub-provincial level)",620000,"Gansu (province)",43.15,43.68,24.82,31.5,1483,8.6,188468,107116,135916,"Gansu",99.5,74.9589353069549,57.5648517729099,1978.41657425783
2000,"Longnan(city)",621200,"City (Sub-provincial level)",620000,"Gansu (province)",40.3012,38.16,27.29,34.55,1531,7.8,153768,110000,139244,"Gansu",99.5,74.9589353069549,53.7643708985028,2042.45163532619
2000,"Pingliang(city)",620800,"City (Sub-provincial level)",620000,"Gansu (province)",61.0819,29.63,34.22,36.15,2795,8.1,181002,209013,220804,"Gansu",99.5,74.9589353069549,81.4871499306537,3728.70824345963
2000,"Qingyang(city)",621000,"City (Sub-provincial level)",620000,"Gansu (province)",57.032,26.32,48.33,25.35,2278,8.1,150120,275600,144600,"Gansu",99.5,74.9589353069549,76.0843250593881,3038.99727320252
2000,"Linxia Hui Autonomous Prefecture",622900,"City (Sub-provincial level)",620000,"Gansu (province)",26.8069,32.17,36.81,31.02,1435,4.1,86246,98671,83152,"Gansu",99.5,74.9589353069549,35.7621141365288,1914.38151318947
2000,"Gannan Tibetan Autonomous Prefecture",623000,"City (Sub-provincial level)",620000,"Gansu (province)",13.7299,43.38,19.36,37.26,2100,9.3,59555,26580,51164,"Gansu",99.5,74.9589353069549,18.3165621867179,2801.53392174069
2000,"Kunming(city)",530100,"City (Sub-provincial level)",530000,"Yunnan (province)",626.2853,8.2,47.1,44.7,13125,8.4,511345,2951033,2800475,"Yunnan",97.9,78.2463184418009,800.402258498368,16773.9521313866
2000,"Qujing(city)",530300,"City (Sub-provincial level)",530000,"Yunnan (province)",213.117,24.7,42.5,32.8,3946,8.2,525469,907498,698203,"Yunnan",97.9,78.2463184418009,272.366808105502,5043.04877032011
2000,"Yuxi(city)",530400,"City (Sub-provincial level)",530000,"Yunnan (province)",294.5531,9.3,68.2,22.5,14698,3.2,273368,2010060,662103,"Yunnan",97.9,78.2463184418009,376.443398061068,18784.270356352
2000,"Zhaotong(city)",530600,"City (Sub-provincial level)",530000,"Yunnan (province)",106.5372,30,35.1,34.9,2193,7.3,319286,373859,372227,"Yunnan",97.9,78.2463184418009,136.156182324721,2802.68777326711
2000,"Chuxiong Yi Autonomous Prefecture",532300,"City (Sub-provincial level)",530000,"Yunnan (province)",105.5423,31,38.9,30.1,4223,7.7,327457,410158,317808,"Yunnan",97.9,78.2463184418009,134.884684802777,5397.0590362549
2000,"Honghe Hani & Yi Autonomous Prefecture",532500,"City (Sub-provincial level)",530000,"Yunnan (province)",143.7578,25.6,43.7,30.7,3663,8,368648,627905,441025,"Yunnan",97.9,78.2463184418009,183.724682340072,4681.3704119824
2000,"Wenshan Zhuang & Miao Autonomous Prefecture",532600,"City (Sub-provincial level)",530000,"Yunnan (province)",70.7582,38,24.9,37.1,2199,8.3,269000,176082,262500,"Yunnan",97.9,78.2463184418009,90.4300693107107,2810.35586567003
2000,"Puer(city)",530800,"City (Sub-provincial level)",530000,"Yunnan (province)",53.6686,36.5,27.1,36.4,2161,7.2,195790,145197,195699,"Yunnan",97.9,78.2463184418009,68.589297322555,2761.79128045154
2000,"Xishuangbanna Dai Autonomous Prefecture",532800,"City (Sub-provincial level)",530000,"Yunnan (province)",46.2563,37.5,16.3,46.2,5422,6.6,173553,75451,213559,"Yunnan",97.9,78.2463184418009,59.1162637695282,6929.39950143833
2000,"Dali Bai Autonomous Prefecture",532900,"City (Sub-provincial level)",530000,"Yunnan (province)",134.6657,34.1,28.7,37.2,4114,7.4,458481,387053,501123,"Yunnan",97.9,78.2463184418009,172.104838517308,5257.75535760186
2000,"Baoshan(city)",530500,"City (Sub-provincial level)",530000,"Yunnan (province)",70.4255,42.4,18.6,39,3019,7.7,298590,130780,274885,"Yunnan",97.9,78.2463184418009,90.0048735869688,3858.32849406904
2000,"Dehong Dai-Jingpo Autonomous Prefecture",533100,"City (Sub-provincial level)",530000,"Yunnan (province)",36.7967,33.4,25.4,41.2,3631,7.1,122939,93563,151465,"Yunnan",97.9,78.2463184418009,47.0267492870852,4640.47391916683
