province,province_id,city,city_id,year,agriculture_population,urban_population,total_population
广西壮族自治区,450000,贵港市,450800,2001,2656206.760784313,451934.5568627451,4289125.843137255
广西壮族自治区,450000,桂林市,450300,2001,435822.1568627451,710757.0,5108592.019607843
广西壮族自治区,450000,河池市,451200,2001,362847.1647058823,147238.57647058822,4094555.8627450974
广西壮族自治区,450000,贺州市,451100,2001,578937.8,215173.0,2038864.8313725493
广西壮族自治区,450000,来宾市,451300,2001,1416935.4745098036,152882.26274509804,2434444.8784313723
广西壮族自治区,450000,柳州市,450200,2001,574254.8509803922,990773.8196078431,3551075.7176470575
广西壮族自治区,450000,南宁市,450100,2001,2920115.1411764706,1613456.3137254901,6265756.0156862745
广西壮族自治区,450000,钦州市,450700,2001,822615.1215686275,238079.0705882353,3123601.082352942
广西壮族自治区,450000,梧州市,450400,2001,235736.45882352942,339446.0,2770104.321568628
广西壮族自治区,450000,玉林市,450900,2001,1830974.2862745102,1475300.7568627452,5445654.2862745095
内蒙古自治区,150000,巴彦淖尔市,150800,2001,1438932.4470588232,210206.0,1745754.878431372
内蒙古自治区,150000,包头市,150200,2001,936122.0156862747,1161777.3647058825,2098649.701960784
内蒙古自治区,150000,赤峰市,150400,2001,3898964.423529412,681401.8941176471,4588294.239215687
内蒙古自治区,150000,鄂尔多斯市,150600,2001,1218381.360784314,65557.29019607842,1332215.5568627454
内蒙古自治区,150000,呼和浩特市,150100,2001,1401312.3607843136,753505.0,2155658.337254902
内蒙古自治区,150000,呼伦贝尔市,150700,2001,1603278.8235294118,876096.6196078431,2894836.243137256
内蒙古自治区,150000,通辽市,150500,2001,2723287.5176470587,356565.0,3081332.027450981
内蒙古自治区,150000,乌海市,150300,2001,61293.870588235295,140962.33725490197,351044.0901960784
内蒙古自治区,150000,乌兰察布市,150900,2001,2526970.6039215685,341567.8823529412,2898328.4784313724
宁夏回族自治区,640000,固原市,640400,2001,1299306.0431372544,44526.07450980392,1347156.2117647056
宁夏回族自治区,640000,石嘴山市,640200,2001,435282.15294117643,183380.32549019606,695327.2156862743
宁夏回族自治区,640000,吴忠市,640300,2001,904328.7647058822,144813.80392156864,1057864.6823529413
宁夏回族自治区,640000,银川市,640100,2001,738840.4274509804,409242.0,1156892.2274509803
宁夏回族自治区,640000,中卫市,640500,2001,907883.8156862746,60486.19607843138,988264.2666666667
西藏自治区,540000,昌都市,540300,2001,524832.0,4410.0,563109.4392156863
西藏自治区,540000,拉萨市,540100,2001,338863.80784313724,73366.0,423523.9647058823
西藏自治区,540000,林芝市,540400,2001,116658.40784313723,2887.0,367703.5529411765
西藏自治区,540000,那曲市,540600,2001,300301.56470588234,1071.0,324190.58823529416
西藏自治区,540000,日喀则市,540200,2001,534826.5215686276,11730.0,632331.6274509804
西藏自治区,540000,山南市,540500,2001,349467.78431372537,10964.0,727416.6156862745
新疆维吾尔自治区,650000,哈密市,650500,2001,110334.45098039217,124957.27450980392,454305.72156862746
新疆维吾尔自治区,650000,克拉玛依市,650200,2001,25958.23137254901,118420.58823529413,200408.69803921558
新疆维吾尔自治区,650000,吐鲁番市,650400,2001,190479.99215686275,118034.0,533569.9294117647
新疆维吾尔自治区,650000,乌鲁木齐市,650100,2001,168278.17254901965,1471750.2980392156,1659119.745098039
新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,2001,458005.4196078431,219852.04705882352,903182.576470588
新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,2001,268704.1725490197,46943.13333333333,337295.8078431373
新疆维吾尔自治区,650000,昌吉回族自治州,652300,2001,984431.5294117643,178158.6980392157,1259017.8705882353
新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,2001,240145.19607843133,45184.0,436092.52156862745
新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,2001,1658373.5607843136,489627.3176470588,2173695.894117647
新疆维吾尔自治区,650000,阿拉尔市,659002,2001,116518.41960784311,341.0,125907.60784313722
新疆维吾尔自治区,650000,北屯市,659005,2001,6102.607843137255,1171.8588235294117,7373.26274509804
新疆维吾尔自治区,650000,胡杨河市,659010,2001,58542.34901960785,1369.0,60330.37647058825
新疆维吾尔自治区,650000,可克达拉市,659008,2001,110492.75686274513,0.0,110753.02745098043
新疆维吾尔自治区,650000,昆玉市,659009,2001,11806.713725490199,0.0,17213.90980392157
新疆维吾尔自治区,650000,石河子市,659001,2001,235933.87450980407,340944.70588235295,581373.7411764703
新疆维吾尔自治区,650000,双河市,659007,2001,29581.847058823525,1398.113725490196,31353.67450980393
新疆维吾尔自治区,650000,铁门关市,659006,2001,29039.796078431376,7500.737254901961,39017.58823529411
新疆维吾尔自治区,650000,图木舒克市,659003,2001,28912.858823529416,569.0,32987.38039215686
新疆维吾尔自治区,650000,五家渠市,659004,2001,66740.57254901958,16947.058823529413,83906.7607843137
新疆维吾尔自治区,650000,新星市,659011,2001,4345.227450980393,759.1725490196078,7823.552941176469
澳门特别行政区,820000,澳门特别行政区,820000,2001,0.0,328997.7098039216,390443.6705882353
香港特别行政区,810000,香港特别行政区,810000,2001,203424.20392156864,5364296.411764706,7174836.0156862745
黑龙江省,230000,大兴安岭地区,232700,2002,58643.52156862745,155132.1843137255,539266.1333333332
台湾省,710000,台湾省,710000,2002,4015227.5568627454,1.512847525490196E7,2.239046490588235E7
安徽省,340000,安庆市,340800,2002,2969389.968627451,618493.6274509804,5267361.960784312
安徽省,340000,蚌埠市,340300,2002,2376513.31372549,902082.9254901961,3390529.305882353
安徽省,340000,亳州市,341600,2002,4606064.68627451,519079.66274509806,5167284.388235293
安徽省,340000,池州市,341700,2002,663209.862745098,67310.74509803922,1632859.168627451
安徽省,340000,滁州市,341100,2002,3757160.0156862745,445847.88627450983,4354054.505882353
安徽省,340000,阜阳市,341200,2002,7658510.674509804,679624.3098039216,8579118.058823526
安徽省,340000,合肥市,340100,2002,4121945.0745098037,1739158.0,6407439.596078431
安徽省,340000,淮北市,340600,2002,1265897.8392156858,608761.8784313726,1918979.1568627458
安徽省,340000,淮南市,340400,2002,2378323.050980392,965396.4117647059,3537064.4745098045
安徽省,340000,黄山市,341000,2002,505202.06666666665,210747.0,1590902.011764706
安徽省,340000,六安市,341500,2002,4003991.4196078433,395073.6352941177,5498898.984313725
安徽省,340000,马鞍山市,340500,2002,1146499.4039215688,568251.8156862746,2170503.4901960786
安徽省,340000,宿州市,341300,2002,4917829.729411765,517864.0823529412,5529747.08627451
安徽省,340000,铜陵市,340700,2002,575301.8862745098,354590.04313725495,1735256.3294117646
安徽省,340000,芜湖市,340200,2002,1707112.815686274,810099.4235294118,3814030.9764705873
安徽省,340000,宣城市,341800,2002,1450643.7764705883,314679.97647058824,2989986.4470588234
福建省,350000,福州市,350100,2002,491476.33725490194,3136775.305882353,6024100.062745099
福建省,350000,龙岩市,350800,2002,415271.89019607846,617060.0,3029135.2352941176
福建省,350000,南平市,350700,2002,351347.0,600598.7333333333,3321067.39607843
福建省,350000,宁德市,350900,2002,202421.51764705882,387879.0,3193979.701960786
福建省,350000,莆田市,350300,2002,433721.47843137244,1830680.549019608,2947356.7607843135
福建省,350000,泉州市,350500,2002,656964.4078431372,3773901.925490196,6555137.423529413
福建省,350000,三明市,350400,2002,225685.5019607843,536695.2,2896053.4274509805
福建省,350000,厦门市,350200,2002,63243.972549019614,1061226.4392156862,1329782.3607843136
福建省,350000,漳州市,350600,2002,1135624.156862745,1667048.4235294117,4681982.309803921
甘肃省,620000,白银市,620400,2002,1293231.5333333332,360334.4117647059,1684630.3843137252
甘肃省,620000,定西市,621100,2002,2629445.6588235293,259593.0,2891231.14117647
甘肃省,620000,嘉峪关市,620200,2002,11811.023529411763,78131.0,123958.56862745102
甘肃省,620000,金昌市,620300,2002,256333.2862745098,149450.4862745098,445739.831372549
甘肃省,620000,酒泉市,620900,2002,436711.81568627455,203119.0,937426.2666666666
甘肃省,620000,兰州市,620100,2002,1103157.8117647057,1838720.5686274508,2948745.811764705
甘肃省,620000,陇南市,621200,2002,1948527.188235294,114722.0,2702151.17254902
甘肃省,620000,平凉市,620800,2002,1985216.4392156864,144973.16078431375,2148830.7137254905
甘肃省,620000,庆阳市,621000,2002,2353664.980392157,68545.0,2456769.5843137256
甘肃省,620000,天水市,620500,2002,2687734.97254902,539477.0,3295753.2078431374
甘肃省,620000,武威市,620600,2002,1394038.301960784,248613.231372549,1855999.239215686
甘肃省,620000,张掖市,620700,2002,1074953.8784313726,149033.95294117648,1296719.8000000003
广东省,440000,潮州市,445100,2002,286054.4431372549,1355383.4078431379,2348632.54117647
广东省,440000,东莞市,441900,2002,15362.972549019607,1740979.474509804,1953172.356862745
广东省,440000,佛山市,440600,2002,27200.294117647056,2503029.8666666667,3308251.9215686275
广东省,440000,广州市,440100,2002,146646.7568627451,5252963.921568627,7128521.443137256
广东省,440000,河源市,441600,2002,326085.3647058823,281456.0,2819659.9411764704
广东省,440000,惠州市,441300,2002,339942.45098039217,751435.4196078432,2623111.7686274503
广东省,440000,江门市,440700,2002,722640.6039215686,1305201.2392156862,3960490.9686274505
广东省,440000,揭阳市,445200,2002,509432.7215686275,2560039.062745098,4702720.317647058
广东省,440000,茂名市,440900,2002,749968.2705882352,1024897.3058823529,5521818.866666667
广东省,440000,梅州市,441400,2002,489656.4235294118,696398.0235294118,4584387.866666665
广东省,440000,清远市,441800,2002,351270.26666666666,459797.4235294118,3691857.5450980384
广东省,440000,汕头市,440500,2002,211030.41960784313,3428962.909803922,4184455.819607844
广东省,440000,汕尾市,441500,2002,586914.8509803922,726882.9529411765,2455435.17254902
广东省,440000,韶关市,440200,2002,567558.9333333333,781665.0156862745,3199272.3294117646
广东省,440000,深圳市,440300,2002,4220.584313725491,1722832.4745098038,1886278.2941176468
广东省,440000,阳江市,441700,2002,435053.11372549017,425612.43137254904,2440020.97254902
广东省,440000,云浮市,445300,2002,408090.98431372555,319851.80784313724,2357360.501960784
广东省,440000,湛江市,440800,2002,2060504.4156862744,1428423.388235294,6119987.615686275
广东省,440000,肇庆市,441200,2002,459580.7098039216,723910.4941176472,3592882.1098039215
广东省,440000,中山市,442000,2002,20918.027450980393,929058.6627450981,1437094.8352941177
广东省,440000,珠海市,440400,2002,37894.470588235294,432463.26274509804,773553.203921569
贵州省,520000,安顺市,520400,2002,1359304.5490196077,243275.35294117648,2416369.3568627452
贵州省,520000,毕节市,520500,2002,3789774.1411764706,119283.0,6747225.678431373
贵州省,520000,贵阳市,520100,2002,501241.66274509806,1214309.0,3395604.270588236
贵州省,520000,六盘水市,520200,2002,489480.45098039217,323031.0,2790404.8705882365
贵州省,520000,铜仁市,520600,2002,257650.17647058825,119612.2274509804,3689583.4196078433
贵州省,520000,遵义市,520300,2002,1577075.517647059,469102.7411764706,6983585.203921568
海南省,460000,儋州市,460400,2002,167569.7137254902,65385.509803921566,779764.8627450978
海南省,460000,海口市,460100,2002,58802.98823529413,532733.6666666667,1113407.039215687
海南省,460000,三沙市,460300,2002,0.0,0.0,0.0
海南省,460000,三亚市,460200,2002,91299.28235294117,259476.0,421301.2901960784
河北省,130000,保定市,130600,2002,7658951.360784313,3181505.411764706,1.0859448764705883E7
河北省,130000,沧州市,130900,2002,5799724.988235296,988340.2392156863,6804041.654901961
河北省,130000,承德市,130800,2002,3256504.6352941175,419040.0,3803424.399999999
河北省,130000,邯郸市,130400,2002,5594240.1921568625,2832130.3764705886,8517869.352941176
河北省,130000,衡水市,131100,2002,3657208.2078431365,725867.6588235293,4388042.866666667
河北省,130000,廊坊市,131000,2002,3127797.6901960787,690186.7725490197,3817984.4627450984
河北省,130000,秦皇岛市,130300,2002,1914194.333333333,861590.6666666665,2791178.639215686
河北省,130000,石家庄市,130100,2002,5815529.94509804,3253912.509803922,9128497.698039215
河北省,130000,唐山市,130200,2002,4583727.71372549,2888205.2745098043,7561589.952941175
河北省,130000,邢台市,130500,2002,5524321.11372549,1218362.545098039,6750634.415686276
河北省,130000,张家口市,130700,2002,3679618.945098039,1051201.0,4735278.48627451
河南省,410000,安阳市,410500,2002,3723122.28627451,1545753.6980392158,5378830.431372548
河南省,410000,鹤壁市,410600,2002,1014840.9450980391,376920.58431372547,1393242.882352941
河南省,410000,焦作市,410800,2002,1926370.7058823532,1180753.4980392158,3185810.756862745
河南省,410000,开封市,410200,2002,3651558.2823529406,1013558.2509803922,4711078.874509804
河南省,410000,洛阳市,410300,2002,4098139.823529411,1742124.482352941,6497345.729411765
河南省,410000,漯河市,411100,2002,1726159.560784314,683953.7725490195,2440654.333333333
河南省,410000,南阳市,411300,2002,8991757.078431373,1322048.8156862746,1.102539057254902E7
河南省,410000,平顶山市,410400,2002,3562201.294117647,1195233.423529412,4909542.9333333345
河南省,410000,濮阳市,410900,2002,3103566.541176469,372229.8196078432,3477632.878431372
河南省,410000,三门峡市,411200,2002,1258741.282352941,410177.49411764706,2196235.0431372547
河南省,410000,商丘市,411400,2002,7247500.596078432,734291.8549019608,7999234.223529412
河南省,410000,新乡市,410700,2002,4131113.862745099,1336969.5294117646,5507224.3490196075
河南省,410000,信阳市,411500,2002,6102813.556862745,639832.9254901961,7910641.039215688
河南省,410000,许昌市,411000,2002,3665465.4,857404.0039215686,4581868.2862745095
河南省,410000,郑州市,410100,2002,3500215.039215687,2500573.6156862746,6214948.137254902
河南省,410000,周口市,411600,2002,9253458.666666664,1030331.7333333333,1.0413576399999999E7
河南省,410000,驻马店市,411700,2002,7665217.070588235,727672.9882352942,8438993.023529412
黑龙江省,230000,大庆市,230600,2002,1978401.2666666666,731703.9843137255,2724903.976470588
黑龙江省,230000,哈尔滨市,230100,2002,5920066.258823529,4032385.0,1.017871051372549E7
黑龙江省,230000,鹤岗市,230400,2002,696093.9294117646,371028.08627450984,1219846.4196078433
黑龙江省,230000,黑河市,231100,2002,1275561.4235294117,372155.3058823529,1786501.6156862748
黑龙江省,230000,鸡西市,230300,2002,1210068.576470588,780155.0,2106852.8666666667
黑龙江省,230000,佳木斯市,230800,2002,1704071.6196078432,809519.4470588235,2575183.741176471
