country,province,city,id,year,urban_anpp,agriculture_anpp,overall_anpp
China,Zhejiang Sheng,Lishui,13329,2001,466.2619565217391,690.5776582598774,833.9084463130823
China,Anhui Sheng,Name Unknown,12994,2001,292.9837378640777,347.4720799651361,346.68400822601075
China,Beijing Shi,Name Unknown,13000,2001,178.06825986211356,209.18933251451506,195.307998076255
China,Beijing Shi,Name Unknown,13001,2001,183.8501967840749,223.69959938010086,189.92823065725347
China,Chongqing Shi,Name Unknown,13002,2001,346.877238274349,469.47163061329917,492.1630963842536
China,Chongqing Shi,Name Unknown,13003,2001,348.0320300514393,445.46188467587564,577.2814766632741
China,Chongqing Shi,Name Unknown,13004,2001,266.59610759804724,393.4078322853881,458.3261983799049
China,Qinghai Sheng,Name Unknown,13213,2001,0,111.46381887756664,104.34614258095158
China,Shanghai Shi,Name Unknown,13243,2001,497.3618739180655,630.1623377627244,588.3852410983941
China,Sichuan Sheng,Name Unknown,13263,2001,264.4725806451613,354.9388317330074,352.2937755448557
China,Tianjin Shi,Name Unknown,13278,2001,175.28480176757853,225.05266399559144,199.93471677689894
China,Tianjin Shi,Name Unknown,13279,2001,173.97268820846085,210.9085075342806,207.8951949355712
China,Xinjiang Uygur Zizhiqu,Name Unknown,13291,2001,0,70.35249408228191,68.68735110687294
China,Hebei Sheng,Chengde,13082,2001,226.43854166666662,318.8354868295912,307.0401027616906
China,Heilongjiang Sheng,Harbin,13086,2001,211.3436781609196,305.61237612428977,379.39584347032604
China,Heilongjiang Sheng,Qiqihar,13087,2001,146.28009049773763,216.9025288416733,217.97903865922336
China,Heilongjiang Sheng,Jixi,13088,2001,236.6875,395.68280939767067,448.1016937382041
China,Heilongjiang Sheng,Hegang,13089,2001,208.04655748663106,307.36213434523256,360.53338191228573
China,Heilongjiang Sheng,Shuangyashan,13090,2001,218.47600000000003,347.9179897820774,417.1132706743643
China,Heilongjiang Sheng,Daqing,13091,2001,118.84235428988299,187.43773885112068,186.94190862954025
China,Heilongjiang Sheng,Yichun,13092,2001,227.91062899194674,341.4341577220033,406.6414100590207
China,Heilongjiang Sheng,Jiamusi,13093,2001,209.09719626168226,334.61045635165596,353.2908307011611
China,Heilongjiang Sheng,Qitaihe,13094,2001,222.77222222222224,336.13766758901437,389.13243450853753
China,Heilongjiang Sheng,Mudanjiang,13095,2001,279.2852760736196,427.22442968347855,552.6263224600284
China,Heilongjiang Sheng,Heihe,13096,2001,184.25833333333338,320.3710926835225,371.3460181345578
China,Heilongjiang Sheng,Suihua,13097,2001,158.79265675014122,238.99338691370292,260.66060614473736
China,Heilongjiang Sheng,Daxing'anling,13098,2001,211.30757459831682,349.4784885120013,447.3922968004471
China,Jilin Sheng,Changchun,13168,2001,221.95148419970099,261.03412496279293,261.3375649770996
China,Jilin Sheng,Jilin,13169,2001,251.16147122541338,377.16850449792406,465.07567175233146
China,Jilin Sheng,Siping,13170,2001,216.69933353270386,269.927197546894,271.02823840883616
China,Jilin Sheng,Liaoyuan,13171,2001,253.29285714285714,379.4661528642408,384.8821636560793
China,Jilin Sheng,Tonghua,13172,2001,339.58498283285195,438.08019194982444,555.6297546822717
China,Jilin Sheng,Baishan,13173,2001,329.19363064879616,510.9770683282768,629.0461397376118
China,Jilin Sheng,Songyuan,13174,2001,147.9284210526315,201.81188503376595,201.27530732441252
China,Jilin Sheng,Baicheng,13175,2001,106.30434782608695,140.25647845717293,140.19727090447546
China,Jilin Sheng,Yanbian Korean,13176,2001,281.1763270920472,467.3980374147213,635.6405994956274
China,Liaoning Sheng,Shenyang,13177,2001,241.73398665952743,282.4537249751056,282.5710518744498
China,Liaoning Sheng,Dalian,13178,2001,336.19420933292105,471.31176655066423,474.39750251815184
China,Liaoning Sheng,Anshan,13179,2001,273.72982456140346,407.3495026550534,432.5292666707545
China,Liaoning Sheng,Fushun,13180,2001,243.0148154544983,433.25067862570137,511.19020014142035
China,Liaoning Sheng,Benxi,13181,2001,308.42004458346815,474.566489331387,553.9074646401546
China,Liaoning Sheng,Dandong,13182,2001,319.27248302112093,482.73358465731434,541.8691853515631
China,Liaoning Sheng,Jinzhou,13183,2001,214.592524560331,305.2964647903347,303.3509713071896
China,Liaoning Sheng,Fuxin,13185,2001,176.1113402061856,256.29132045539,256.1219643566771
China,Liaoning Sheng,Liaoyang,13186,2001,294.19869924228755,347.60363356478354,391.9556032064506
China,Liaoning Sheng,Panjin,13187,2001,229.2082863658741,315.41125414313143,308.41173716460696
China,Liaoning Sheng,Tieling,13188,2001,228.2791923370958,310.8556108056761,334.94998861738014
China,Liaoning Sheng,Chaoyang,13189,2001,224.75648148148153,289.3028512778757,289.09221130757356
China,Liaoning Sheng,Huludao,13190,2001,251.34592941055496,363.9972634049213,361.4088143323633
China,Nei Mongol Zizhiqu,Chifeng,13194,2001,182.57777777777778,222.73759956443288,223.12196022391
China,Nei Mongol Zizhiqu,Hulunbuir,13195,2001,147.92285714285717,238.4649775430325,313.05116656581436
China,Nei Mongol Zizhiqu,Xing'an,13196,2001,125.72666666666669,216.29121808088306,232.71940084237946
China,Nei Mongol Zizhiqu,Tongliao,13197,2001,114.82857142857144,184.12572344122572,183.8782017901237
China,Nei Mongol Zizhiqu,Xilin Gol,13198,2001,0,151.23874960547874,149.2181035783477
China,Nei Mongol Zizhiqu,Ulaan Chab,13199,2001,123.76,133.6801100484455,129.9518415209382
China,Xinjiang Uygur Zizhiqu,Hami,13283,2001,96.525,142.99877577228446,133.62391423972974
China,Liaoning Sheng,Name Unknown,13184,2001,265.6829271740667,436.0744594103418,438.85647788469123
China,Guangdong Sheng,Zhanjiang,13035,2002,455.48407292909127,587.812674225946,596.8871952317794
China,Guangxi Zhuangzu Zizhiqu,Beihai,13053,2002,447.2329588014983,566.8566531996871,589.5617944810167
China,Guangxi Zhuangzu Zizhiqu,Fangchenggang,13054,2002,452.2377271494439,682.0471903390171,1041.4456126458522
China,Guangxi Zhuangzu Zizhiqu,Chongzuo,13058,2002,424.0148936170212,670.3666151826405,895.2492736888347
China,Hainan Sheng,Hainan,13072,2002,523.232308795864,728.144422573573,914.6825449687661
China,Hainan Sheng,Haikou,13073,2002,457.81124449339217,622.2757210268027,667.9561086188434
China,Hainan Sheng,Sanya,13074,2002,668.8866503231561,824.4808218659789,1016.6782762135191
China,Yunnan Sheng,Pu'er,13310,2002,573.6785714285714,888.0738306508092,1274.1012480013612
China,Yunnan Sheng,Xishuangbanna Dai,13311,2002,0,899.205310366238,1562.466130406929
China,Anhui Sheng,Hefei,12984,2002,393.5395264391253,464.04024550142003,460.24167366979316
China,Anhui Sheng,Wuhu,12985,2002,345.1184635915374,504.55045075668016,488.87245633732186
China,Anhui Sheng,Bengbu,12986,2002,370.81347622848045,458.4784668632934,454.45387408623577
China,Anhui Sheng,Huainan,12987,2002,358.6817896759837,461.1440796934463,453.4256389916651
China,Anhui Sheng,Ma'anshan,12988,2002,355.20017664802873,486.87349425862107,454.9233009313891
China,Anhui Sheng,Huaibei,12989,2002,278.8040266437951,425.19574701195216,418.2315639091518
China,Anhui Sheng,Tongling,12990,2002,326.6853931157119,481.47657146899957,476.528885760458
China,Anhui Sheng,Anqing,12991,2002,399.557426475122,512.4359405153713,541.4400941291362
China,Anhui Sheng,Huangshan,12992,2002,435.73963414634153,584.0436326258654,663.7223606886784
China,Anhui Sheng,Chuzhou,12993,2002,419.8697211269489,490.0054110201648,490.6960141589945
China,Anhui Sheng,Suzhou,12995,2002,335.5679942556247,420.0262156471246,418.51228735165176
China,Anhui Sheng,Lu'an,12996,2002,375.1756048758332,444.01846852599255,488.19839187120186
China,Anhui Sheng,Xuancheng,12997,2002,417.91930693069304,547.3862459072777,601.380874647581
China,Anhui Sheng,Chaohu,12998,2002,348.0919673431305,466.60823710360387,459.33815318121106
China,Anhui Sheng,Chizhou,12999,2002,344.08092004100456,530.1065163447224,579.8880217007917
China,Fujian Sheng,Fuzhou,13005,2002,556.5752306805578,693.6768965029262,898.8122737125906
China,Fujian Sheng,Xiamen,13006,2002,591.0816502500105,865.6086305166285,1010.9340600481152
China,Fujian Sheng,Putian,13007,2002,649.4785365663881,797.523375506153,1046.9346533042278
China,Fujian Sheng,Sanming,13008,2002,427.48181818181837,658.8904422992888,714.7292651384486
China,Fujian Sheng,Quanzhou,13009,2002,567.4585458525255,829.9634118288288,947.908130536945
China,Fujian Sheng,Zhangzhou,13010,2002,555.1665967755464,852.2808647293725,1030.4064806957815
China,Fujian Sheng,Nanping,13011,2002,385.3968750000001,673.7215630852064,680.5352612272327
China,Fujian Sheng,Longyan,13012,2002,522.4129770992366,703.1849886167674,975.0056087579452
China,Fujian Sheng,Ningde,13013,2002,538.0473835976593,775.0886967362463,865.3765528515321
China,Gansu Sheng,Lanzhou,13014,2002,227.55845456390824,202.24195303614658,203.0130489814874
China,Gansu Sheng,Jiayuguan,13015,2002,0,170.54039712533296,162.65785502054868
China,Gansu Sheng,Jinchang,13016,2002,112.46744186046512,205.1852448956964,186.78917286830506
China,Gansu Sheng,Baiyin,13017,2002,126.49210526315791,169.506749013725,165.9040364546662
China,Gansu Sheng,Tianshui,13018,2002,335.75492957746474,416.7939213475493,465.40419319811
China,Gansu Sheng,Jiuquan,13019,2002,0,128.10352183626196,118.5008174846841
China,Gansu Sheng,Zhangye,13020,2002,0,215.67645675282535,198.51309121690488
China,Gansu Sheng,Wuwei,13021,2002,201.55,274.62066072167,271.7578326454564
China,Gansu Sheng,Dingxi,13022,2002,241.95333333333335,331.5860212562579,333.9927551768136
China,Gansu Sheng,Longnan,13023,2002,373.2704545454545,534.734703699899,616.7008349815283
China,Gansu Sheng,Pingliang,13024,2002,267.67777777777786,406.124328164012,410.64653262846196
China,Gansu Sheng,Qingyang,13025,2002,247.84516129032258,299.0788512329485,307.72766629281995
China,Gansu Sheng,Linxia Hui,13026,2002,247.10000000000005,340.3239403437338,342.26982472504153
China,Gansu Sheng,Gannan Tibetan,13027,2002,0,374.75583358710077,410.62901722632745
China,Guangdong Sheng,Guangzhou,13028,2002,378.9231522028686,551.298692087368,811.0665796654072
China,Guangdong Sheng,Shaoguan,13029,2002,405.5409836065575,680.2182119670699,926.7893564485229
China,Guangdong Sheng,Shenzhen,13030,2002,406.1067716007017,650.5456452322223,817.594306870524
China,Guangdong Sheng,Zhuhai,13031,2002,421.1652378650617,526.8028477495524,566.6522623655718
China,Guangdong Sheng,Shantou,13032,2002,626.2069697422114,726.1295433947178,823.3730468472813
China,Guangdong Sheng,Foshan,13033,2002,282.22646606521056,428.16689719822216,507.7821134198316
China,Guangdong Sheng,Jiangmen,13034,2002,393.3925736629121,646.1996589858985,796.2083684669387
China,Guangdong Sheng,Maoming,13036,2002,486.6315560191436,681.1695939806494,842.2504044153235
China,Guangdong Sheng,Zhaoqing,13037,2002,375.10077285009726,612.876187607281,1039.798074084355
China,Guangdong Sheng,Huizhou,13038,2002,459.81692523442365,652.7238610343386,1042.6951103182166
China,Guangdong Sheng,Meizhou,13039,2002,475.95179903466425,714.3458965193798,1056.4519394479394
China,Guangdong Sheng,Shanwei,13040,2002,498.7675491282291,672.4352524020837,977.9077591589079
China,Guangdong Sheng,Heyuan,13041,2002,412.46259541984733,754.7579873203857,1120.8173568148477
China,Guangdong Sheng,Yangjiang,13042,2002,498.6543280108604,682.6820624109055,919.1793718883467
China,Guangdong Sheng,Qingyuan,13043,2002,416.1468085106383,661.4521825738676,929.7227865575522
China,Guangdong Sheng,Dongguan,13044,2002,386.2108440207973,456.50901394692573,573.5426472641251
China,Guangdong Sheng,Zhongshan,13045,2002,328.03492056685883,408.69911746408366,461.385798464787
China,Guangdong Sheng,Chaozhou,13046,2002,619.282748632121,786.8434185783302,1061.6404216890921
China,Guangdong Sheng,Jieyang,13047,2002,601.0732554531631,746.847603743656,980.329956944836
China,Guangdong Sheng,Yunfu,13048,2002,389.23928571428576,664.5171773204833,957.3910086890821
China,Guangxi Zhuangzu Zizhiqu,Nanning,13049,2002,432.8706806282726,659.3481586695067,779.7585237756227
China,Guangxi Zhuangzu Zizhiqu,Liuzhou,13050,2002,386.2284023668639,670.0811850673023,742.3596870479115
China,Guangxi Zhuangzu Zizhiqu,Guilin,13051,2002,455.7876470588236,656.5472007212728,766.3447318781698
China,Guangxi Zhuangzu Zizhiqu,Wuzhou,13052,2002,388.6116883116883,655.7113183957706,1084.9182734767983
China,Guangxi Zhuangzu Zizhiqu,Qinzhou,13055,2002,454.72372881355926,662.1900668154599,778.2122283000361
China,Guangxi Zhuangzu Zizhiqu,Guigang,13056,2002,412.2232142857142,617.5255466995235,835.4749037611537
China,Guangxi Zhuangzu Zizhiqu,Yulin,13057,2002,467.17586206896556,634.2983769283533,863.7046091258916
China,Guangxi Zhuangzu Zizhiqu,Laibin,13059,2002,461.73333333333335,666.9701162779834,795.5042371040022
China,Guangxi Zhuangzu Zizhiqu,Hezhou,13060,2002,509.0944444444445,626.3999106442778,936.4431256363639
China,Guangxi Zhuangzu Zizhiqu,Baise,13061,2002,517.9175000000002,750.5722532279849,971.6711531771333
China,Guangxi Zhuangzu Zizhiqu,Hechi,13062,2002,503.4018867924528,774.5854139299698,900.205252635329
China,Guizhou Sheng,Guiyang,13063,2002,448.9518987341773,703.3785100564678,783.230074694508
China,Guizhou Sheng,Liupanshui,13064,2002,315.05925925925936,690.1271968912697,770.2607269647706
China,Guizhou Sheng,Zunyi,13065,2002,410.2408695652173,674.9583470689857,718.1668794566218
China,Guizhou Sheng,Tongren,13066,2002,432.37857142857143,710.5322546271367,747.956399310699
China,Guizhou Sheng,Qianxinan Buyei and Miao,13067,2002,520.0,746.0161391122602,858.9830845411445
China,Guizhou Sheng,Bijie,13068,2002,373.8777777777778,628.2385958472868,677.873227747216
China,Guizhou Sheng,Anshun,13069,2002,433.2545454545454,703.7499276786965,771.8419879516109
China,Guizhou Sheng,Qiandongnan Miao and Dong,13070,2002,449.448717948718,717.1016373449027,802.187274304887
China,Guizhou Sheng,Qiannan Buyei and Miao,13071,2002,502.55142857142863,771.5504277967345,902.3324322152658
China,Hebei Sheng,Shijiazhuang,13075,2002,212.25932072261622,239.30268933095283,244.68003958627415
China,Hebei Sheng,Tangshan,13076,2002,210.69715178720347,277.1385307480018,272.8365207779255
China,Hebei Sheng,Qinhuangdao,13077,2002,251.1946990948468,359.57135341930814,354.4553068425379
China,Hebei Sheng,Handan,13078,2002,175.0300615015974,224.1007173565372,224.44315484665094
China,Hebei Sheng,Xingtai,13079,2002,185.83404940250605,215.29635408007488,216.17549419439962
China,Hebei Sheng,Baoding,13080,2002,195.76420610273496,246.23745767783927,249.33987395930814
China,Hebei Sheng,Zhangjiakou,13081,2002,203.71857923497268,259.8798203393781,261.81307123136247
China,Hebei Sheng,Cangzhou,13083,2002,154.48159423401995,197.85144027701222,196.9803008099838
China,Hebei Sheng,Langfang,13084,2002,169.609688321442,192.5811475019363,191.98314404393142
China,Hebei Sheng,Hengshui,13085,2002,165.80585480093674,201.30534089879015,200.84867192727157
China,Henan Sheng,Zhengzhou,13099,2002,209.15945210817355,248.53693764303623,245.43678173169243
China,Henan Sheng,Kaifeng,13100,2002,206.21686274509807,266.4067400446856,265.8119342342296
China,Henan Sheng,Luoyang,13101,2002,262.4385591456793,338.47031327009086,382.2535379454374
China,Henan Sheng,Pingdingshan,13102,2002,233.10262170097775,335.35762775666734,333.41572765703984
China,Henan Sheng,Anyang,13103,2002,240.52307252609143,235.27069914623291,240.34593920864523
China,Henan Sheng,Hebi,13104,2002,186.91141431349786,214.78662852220398,213.94167448094714
China,Henan Sheng,Xinxiang,13105,2002,206.18592473859812,236.1397882305595,231.21600358907895
China,Henan Sheng,Jiaozuo,13106,2002,224.31904837287962,288.6550534751902,269.1169595787512
China,Henan Sheng,Puyang,13107,2002,192.0729733238138,224.3536781589862,224.14058945612229
China,Henan Sheng,Xuchang,13108,2002,248.56505289166864,307.4669913649109,306.3757500869907
China,Henan Sheng,Luohe,13109,2002,296.66216216216213,356.14775908755746,355.30302635771443
China,Henan Sheng,Sanmenxia,13110,2002,281.3927150216515,390.2584803172732,413.7192972714523
China,Henan Sheng,Nanyang,13111,2002,294.3876140808344,374.7910698944689,412.50115852113464
China,Henan Sheng,Shangqiu,13112,2002,282.342282290461,357.87170137756135,357.2794906590706
China,Henan Sheng,Xinyang,13113,2002,391.31988021139165,467.0535042520941,480.7357773217942
China,Henan Sheng,Zhoukou,13114,2002,290.40582010582017,379.31939474295876,378.87586850912993
China,Henan Sheng,Zhumadian,13115,2002,336.92490842490844,430.95696668091676,429.4365820381093
China,Hubei Sheng,Wuhan,13117,2002,327.0730380719716,467.6283477073835,437.36349110776933
China,Hubei Sheng,Huangshi,13118,2002,343.1368619046193,504.9625394984779,527.5010428200995
China,Hubei Sheng,Shiyan,13119,2002,393.32208151253013,515.8415369065675,548.7323666615673
China,Hubei Sheng,Yichang,13120,2002,411.60584133121597,540.9478930228972,659.4110389759694
China,Hubei Sheng,Xiangfan,13121,2002,361.2737821585635,472.3987493510668,517.717897295527
China,Hubei Sheng,Ezhou,13122,2002,338.8115619834711,469.3509523130897,435.9069614606721
China,Hubei Sheng,Jingmen,13123,2002,387.90117281821324,497.7224225440771,511.13836972230484
China,Hubei Sheng,Xiaogan,13124,2002,373.5076943432842,471.7537794658154,478.1831049148181
China,Hubei Sheng,Jingzhou,13125,2002,336.4094978000303,469.25117698717474,459.945733863613
China,Hubei Sheng,Huanggang,13126,2002,353.39447027055644,509.5005014254738,545.92298940115
China,Hubei Sheng,Xianning,13127,2002,367.58924731182793,524.0905886192805,565.4406949690173
China,Hubei Sheng,Enshi Tujia and Miao,13128,2002,520.2687500000001,682.2855494994106,733.4921547417953
China,Hubei Sheng,Shennongjia,13129,2002,401.6517545738891,490.47859789074886,547.0905936467326
China,Hunan Sheng,Changsha,13130,2002,382.9865220472357,492.13113798133406,565.5990567674058
China,Hunan Sheng,Zhuzhou,13131,2002,347.48782051282035,545.3705747440781,631.5392692317068
China,Hunan Sheng,Xiangtan,13132,2002,372.4658823827373,509.60878300259674,562.14102932548
China,Hunan Sheng,Hengyang,13133,2002,366.0418439716312,529.7820692267572,565.1894690014578
China,Hunan Sheng,Shaoyang,13134,2002,381.455,620.9771484841616,676.4462086252565
China,Hunan Sheng,Yueyang,13135,2002,304.2674570827447,490.0017475741738,531.073093590311
China,Hunan Sheng,Changde,13136,2002,313.3398876404495,493.73740882320476,551.5967584182605
China,Hunan Sheng,Zhangjiajie,13137,2002,371.8130434782609,662.8078534008478,707.5732458122324
China,Hunan Sheng,Yiyang,13138,2002,331.05,472.8484701444392,530.2773403915211
