province,city,id,year,urban_sol,agriculture_sol,total_sol
Shanxi Sheng,Jincheng,13248,2016,10805.520826101303,3590.6365970728443,15657.310546295783
Shanxi Sheng,Shuozhou,13249,2016,11005.31787610054,15540.728482384307,26562.083853859527
Shanxi Sheng,Xinzhou,13250,2016,10016.917851690685,15831.570307655427,26035.518017872175
Shanxi Sheng,Luliang,13251,2016,11162.745706940634,14743.027955877547,26070.962926587872
Shanxi Sheng,Jinzhong,13252,2016,22789.479859174466,7820.893601345549,30946.299943598115
Shanxi Sheng,Linfen,13253,2016,15728.598751789448,5020.330276156406,21590.72395190912
Shanxi Sheng,Yuncheng,13254,2016,13741.945250563997,4393.687620437379,18957.45859420393
Sichuan Sheng,Chengdu,13255,2016,141451.74664969958,34728.34927200429,225712.4531101662
Sichuan Sheng,Zigong,13256,2016,4357.871662855148,1082.7073603639417,8766.164972978946
Sichuan Sheng,Panzhihua,13257,2016,3649.763232111931,493.27423446505674,9149.009615242248
Sichuan Sheng,Luzhou,13258,2016,6326.739730860672,1573.9564193136553,13200.504142996846
Sichuan Sheng,Deyang,13259,2016,14714.857801234022,6030.550987888319,27012.785697280655
Sichuan Sheng,Mianyang,13260,2016,14732.409811019897,4480.495004052742,27701.731092854574
Sichuan Sheng,Guangyuan,13261,2016,3467.025335431099,596.8544073104858,9958.726559929286
Sichuan Sheng,Suining,13262,2016,7934.75413942337,1702.3958397215488,13124.716647642264
Sichuan Sheng,Leshan,13264,2016,7487.582570314407,1345.0946590900421,16714.31568825245
Sichuan Sheng,Nanchong,13265,2016,14249.869445800781,3913.877196402643,25627.27768691568
Sichuan Sheng,Yibin,13266,2016,6897.487356928284,1941.2977705132728,14655.50727126131
Sichuan Sheng,Guang'an,13267,2016,6785.212896227837,4547.351322902885,13841.503755073923
Sichuan Sheng,Dazhou,13268,2016,7167.431445837021,3445.3028352545757,15356.940101304708
Sichuan Sheng,Ya'an,13269,2016,2411.7200315265095,986.6346462965012,6952.670085169754
Sichuan Sheng,Ngawa Tibetan and Qiang,13270,2016,244.28370463848114,2862.396508947073,5751.212848201452
Sichuan Sheng,Garzê Tibetan,13271,2016,394.56890285015106,3904.5009698489134,5562.978200516981
Sichuan Sheng,Liangshan Yi,13272,2016,4398.5668357096465,3445.378631756352,14240.602342808479
Sichuan Sheng,Bazhong,13273,2016,2319.0670214891434,56.408807039260864,5429.469616808144
Sichuan Sheng,Meishan,13274,2016,6196.558306523398,3583.7198115185197,14179.030054170944
Sichuan Sheng,Ziyang,13275,2016,5058.329498114305,1922.5617684457816,9249.543060027385
Xinjiang Uygur Zizhiqu,Ürümqi,13280,2016,49834.04469753481,19844.147427228854,72820.60416218534
Xinjiang Uygur Zizhiqu,Karamay,13281,2016,7762.371609983257,13378.28897719804,34252.57199345664
Xinjiang Uygur Zizhiqu,Turfan,13282,2016,3707.6385498046875,2295.298839688301,11054.67709264989
Xinjiang Uygur Zizhiqu,Changji Hui,13284,2016,21916.951718032593,36631.119289759554,66349.23900581949
Xinjiang Uygur Zizhiqu,Börtala Mongol,13285,2016,2253.66552456781,4011.535633087158,7417.354222743184
Xinjiang Uygur Zizhiqu,Bayin'gholin Mongol,13286,2016,9451.282350540161,8471.871093511581,32106.150698427595
Xinjiang Uygur Zizhiqu,Aksu,13287,2016,7651.12770986557,18970.44552719593,47196.10997998668
Xinjiang Uygur Zizhiqu,Kizilsu Kirghiz,13288,2016,1466.3092344999313,2042.134680529202,4446.242701515965
Xinjiang Uygur Zizhiqu,Kashgar,13289,2016,7968.210315585136,15340.058294161161,25860.074055786696
Xinjiang Uygur Zizhiqu,Khotan,13290,2016,2360.21688914299,7878.105821490288,14394.372590731171
Xinjiang Uygur Zizhiqu,Ili Kazakh,13292,2016,10615.400045990944,17355.441295538698,28934.7559121001
Xinjiang Uygur Zizhiqu,Tacheng,13293,2016,5972.502741810387,5214.152931057706,14712.818019231629
Xinjiang Uygur Zizhiqu,Altay,13294,2016,4578.206470012665,7113.8538435239425,12010.422732665025
Xinjiang Uygur Zizhiqu,Shihezi,13295,2016,2103.0403218872407,5064.959960777152,7702.433229326734
Xizang Zizhiqu,Lhasa,13296,2016,3705.6030069589615,10609.778853675898,15934.522008682232
Xizang Zizhiqu,Chamdo,13297,2016,603.3652256727219,1649.4451583969826,2254.0644359934563
Xizang Zizhiqu,Shannan,13298,2016,20.948678493499756,1541.0187128151165,1595.2320336608327
Xizang Zizhiqu,Shigatse,13299,2016,47.24150502681732,1698.777290225029,1834.668739438057
Xizang Zizhiqu,Nagchu,13300,2016,116.99431097507477,829.2063871622086,971.8676030635834
Xizang Zizhiqu,Ngari,13301,2016,7.177055597305298,16.46450448036194,419.33215606212616
Xizang Zizhiqu,Nyingtri,13302,2016,165.120161652565,1580.7688745260239,2079.2500010728836
Yunnan Sheng,Kunming,13303,2016,64415.528258240454,14173.202407729392,104445.51006922535
Yunnan Sheng,Qujing,13304,2016,13497.298109412193,7905.953547113082,30408.370892899176
Yunnan Sheng,Yuxi,13305,2016,12807.626993354163,1996.5641000915975,21217.03199601968
Yunnan Sheng,Zhaotong,13306,2016,3849.6061664445724,4366.5124141295755,12341.22615078898
Yunnan Sheng,Chuxiong Yi,13307,2016,4651.408529043198,1498.6266167247995,13290.31797683987
Yunnan Sheng,Honghe Hani and Yi,13308,2016,10762.179927294394,5010.3048660928125,20965.767675224473
Yunnan Sheng,Wenshan Zhuang and Miao,13309,2016,5659.601196527481,2907.4257782697678,11099.134877965029
Yunnan Sheng,Dali Bai,13312,2016,9828.75539958477,5747.412804153853,20554.42424139135
Yunnan Sheng,Baoshan,13313,2016,4625.215974977905,1175.704320192337,7474.086657701754
Yunnan Sheng,Dehong Dai and Jingpo,13314,2016,5314.946475391294,1658.96997867846,8631.380728493486
Yunnan Sheng,Lijiang,13315,2016,3756.0464367866516,2014.484389075111,8497.60715367607
Yunnan Sheng,Nujiang Lisu,13316,2016,80.35988163948059,780.8387239993788,1556.4347766460157
Yunnan Sheng,Dêqên Tibetan,13317,2016,525.0662186145782,943.5974610174403,1897.82255859375
Yunnan Sheng,Lincang,13318,2016,2976.4619364738464,875.7407858666252,5892.800175565365
Zhejiang Sheng,Hangzhou,13319,2016,124356.97720338177,3038.8874275315043,163091.03343511233
Zhejiang Sheng,Ningbo,13320,2016,124060.26262162761,14519.539732267343,177295.4232462766
Zhejiang Sheng,Wenzhou,13321,2016,55452.165446970976,6546.174589600751,82866.83262136122
Zhejiang Sheng,Jiaxing,13322,2016,42931.241637288826,25130.7568162862,80669.13948530589
Zhejiang Sheng,Huzhou,13323,2016,22116.345514172663,3894.6257022937134,43408.34954244294
Zhejiang Sheng,Shaoxing,13324,2016,44422.060577966186,4651.355472797039,66988.21078416178
Zhejiang Sheng,Jinhua,13325,2016,57127.88063788414,4514.375308088695,95328.14502856825
Zhejiang Sheng,Quzhou,13326,2016,7606.879359412661,570.2039624826581,14977.271326684486
Zhejiang Sheng,Zhoushan,13327,2016,5430.431888887928,697.0959856673783,15067.745331064392
Zhejiang Sheng,Taizhou,13328,2016,41712.22239001779,7589.706117865619,71840.12105482935
Zhejiang Sheng,Lishui,13329,2016,9193.24488964829,986.6286249160767,20153.86681630892
Anhui Sheng,Name Unknown,12994,2016,27391.9052492871,21109.3695892708,52572.10243661076
Beijing Shi,Name Unknown,13000,2016,246180.92582592444,22492.078555478773,269241.73397849494
Beijing Shi,Name Unknown,13001,2016,57400.19091791872,17522.58605337564,75739.47447197998
Chongqing Shi,Name Unknown,13002,2016,77442.39316893466,12547.429436696744,120695.49169880035
Chongqing Shi,Name Unknown,13003,2016,26121.886903732433,10707.62915623889,54686.59750826966
Chongqing Shi,Name Unknown,13004,2016,9788.671971444055,3858.301654240197,19208.02886723116
Qinghai Sheng,Name Unknown,13213,2016,26.420039415359497,1342.8204582929611,1369.2404977083206
Shanghai Shi,Name Unknown,13243,2016,87854.79620933112,16926.712374803126,123806.40929699135
Sichuan Sheng,Name Unknown,13263,2016,7039.760172367096,1794.4699186932808,12520.411365999895
Tianjin Shi,Name Unknown,13278,2016,186972.48054454324,12287.737737840764,223208.72662767707
Tianjin Shi,Name Unknown,13279,2016,31852.44141554318,30772.715944731004,63770.76674290125
Xinjiang Uygur Zizhiqu,Name Unknown,13291,2016,3433.175050139427,4509.818783847958,9876.640149411971
Hebei Sheng,Chengde,13082,2016,9713.724568605423,6068.00695066639,17241.793692125997
Heilongjiang Sheng,Harbin,13086,2016,74214.15262317657,18933.22284818677,94186.7136987546
Heilongjiang Sheng,Qiqihar,13087,2016,21906.59139430523,6092.077231626417,28033.81914661398
Heilongjiang Sheng,Jixi,13088,2016,5126.558259516136,2342.370934975381,7873.60906179559
Heilongjiang Sheng,Hegang,13089,2016,2917.652721744893,1172.457564038389,4296.470258847872
Heilongjiang Sheng,Shuangyashan,13090,2016,4499.987593928972,2435.3679532392352,7517.979654012942
Heilongjiang Sheng,Daqing,13091,2016,46834.83381716971,23446.45363613811,70987.24143495371
Heilongjiang Sheng,Yichun,13092,2016,1801.3410149092767,518.5090209245682,2640.342154579537
Heilongjiang Sheng,Jiamusi,13093,2016,17501.309485065234,5685.450871892537,24706.14151169459
Heilongjiang Sheng,Qitaihe,13094,2016,2918.6454067230225,637.640686750412,3753.830793261528
Heilongjiang Sheng,Mudanjiang,13095,2016,15205.729403957199,2587.8993990304425,18327.75686248284
Heilongjiang Sheng,Heihe,13096,2016,5777.409835483513,2668.9069443267936,8708.510322947128
Heilongjiang Sheng,Suihua,13097,2016,12912.169286023869,6362.336922215013,19527.688787680512
Heilongjiang Sheng,Daxing'anling,13098,2016,247.37773287530038,34.24961757659912,445.5835126661787
Jilin Sheng,Changchun,13168,2016,80201.47256009157,24368.85465456411,104977.22504538042
Jilin Sheng,Jilin,13169,2016,26977.677148137373,4721.2504117278495,32506.013053906663
Jilin Sheng,Siping,13170,2016,12620.037430692188,6945.290515887036,19567.755586063628
Jilin Sheng,Liaoyuan,13171,2016,5538.455959407488,2002.9536108227337,7558.637221707082
Jilin Sheng,Tonghua,13172,2016,3116.4410220566915,851.3956479703678,4425.219630588737
Jilin Sheng,Baishan,13173,2016,2529.4745477087354,327.28991135849674,3769.647179981774
Jilin Sheng,Songyuan,13174,2016,8690.342491745949,4290.32924089011,12980.67173263606
Jilin Sheng,Baicheng,13175,2016,4427.013685464859,3345.326979200045,7778.318676034609
Jilin Sheng,Yanbian Korean,13176,2016,16105.655278923465,5361.506464592148,22183.01941956586
Liaoning Sheng,Shenyang,13177,2016,108809.10473646603,29952.440405455287,139635.58309040908
Liaoning Sheng,Dalian,13178,2016,61366.706003887986,14086.9656070008,82700.29248096801
Liaoning Sheng,Anshan,13179,2016,26538.664213856533,6048.171837474785,32953.96793582206
Liaoning Sheng,Fushun,13180,2016,18502.46103165103,2787.823926380101,21995.58183708565
Liaoning Sheng,Benxi,13181,2016,9858.546347975263,3501.6536084726745,15554.881141693919
Liaoning Sheng,Dandong,13182,2016,8337.730000020008,2791.63202495388,12432.418319893819
Liaoning Sheng,Jinzhou,13183,2016,14131.321602822753,4652.440127380689,19152.54482526545
Liaoning Sheng,Fuxin,13185,2016,6486.451297338804,1901.269141861504,8404.013401393797
Liaoning Sheng,Liaoyang,13186,2016,22835.624863097713,5338.285256892559,28684.371297727845
Liaoning Sheng,Panjin,13187,2016,23691.91081129289,7622.923140034489,34450.37637019111
Liaoning Sheng,Tieling,13188,2016,5102.010158506562,3546.911844040366,8740.276032679221
Liaoning Sheng,Chaoyang,13189,2016,9311.268308529667,4432.640311731544,13749.834875487346
Liaoning Sheng,Huludao,13190,2016,10743.535822600945,3832.0238207831103,15324.193029201266
Nei Mongol Zizhiqu,Chifeng,13194,2016,14176.897441912164,12440.02526542065,26628.484653844087
Nei Mongol Zizhiqu,Hulunbuir,13195,2016,8942.359592312458,10703.567868584745,19881.818446862933
Nei Mongol Zizhiqu,Xing'an,13196,2016,3238.2904542684555,3703.3862114027434,6962.101448662608
Nei Mongol Zizhiqu,Tongliao,13197,2016,9984.584056973457,8921.549229830387,18908.868345111492
Nei Mongol Zizhiqu,Xilin Gol,13198,2016,5061.7351351976395,12241.091017868472,17612.98096015687
Nei Mongol Zizhiqu,Ulaan Chab,13199,2016,3291.957052230835,8516.806594689686,11825.997082670528
Xinjiang Uygur Zizhiqu,Hami,13283,2016,3373.8409481048584,3744.343248605728,15958.846943351335
Liaoning Sheng,Name Unknown,13184,2016,16250.763647369778,5500.211449247248,26026.276196645293
Guangdong Sheng,Zhanjiang,13035,2017,17181.351892368468,10875.06618086497,37896.04071440697
Guangxi Zhuangzu Zizhiqu,Beihai,13053,2017,10294.966798258765,4980.396522783766,18125.954040132783
Guangxi Zhuangzu Zizhiqu,Fangchenggang,13054,2017,2366.6033716384104,466.3926269269457,7579.872259716896
Guangxi Zhuangzu Zizhiqu,Chongzuo,13058,2017,6846.463460687095,4687.250579252897,19542.041904843085
Hainan Sheng,Hainan,13072,2017,18219.03948673828,13559.532841182692,64315.939493082544
Hainan Sheng,Haikou,13073,2017,19820.489829646845,852.2337500357161,27310.440414374014
Hainan Sheng,Sanya,13074,2017,6684.054858145994,2018.2854583557914,11923.351324274025
Yunnan Sheng,Pu'er,13310,2017,3637.481514242116,665.2385966889999,9196.704595091296
Yunnan Sheng,Xishuangbanna Dai,13311,2017,911.9673725366592,657.9361720085144,5658.51188575193
Anhui Sheng,Hefei,12984,2017,82923.27637612025,36045.38417086368,131014.9142639408
Anhui Sheng,Wuhu,12985,2017,20672.760757900218,6353.751912891632,40746.65117408715
Anhui Sheng,Bengbu,12986,2017,20951.247108423944,9363.952720621988,32057.58891315554
Anhui Sheng,Huainan,12987,2017,10100.694697311348,4915.485549976311,15860.800189357651
Anhui Sheng,Ma'anshan,12988,2017,20456.820804411283,3993.963183663405,30054.11031810303
Anhui Sheng,Huaibei,12989,2017,10594.795962465976,4496.351687321943,16152.072398541486
Anhui Sheng,Tongling,12990,2017,6999.811959831388,1070.6528472432904,12173.46363397159
Anhui Sheng,Anqing,12991,2017,12753.416019766004,2332.5490790357776,20769.706343462418
Anhui Sheng,Huangshan,12992,2017,2339.6996347904205,356.1588915857614,4860.475677083988
Anhui Sheng,Chuzhou,12993,2017,23991.463696577972,19536.044501177937,49105.85744274737
Anhui Sheng,Suzhou,12995,2017,10950.217918263697,12757.994042447033,26873.448331124644
Anhui Sheng,Lu'an,12996,2017,13701.376936956949,13302.66127529612,32433.141091911464
Anhui Sheng,Xuancheng,12997,2017,8429.019843677914,3287.783588537983,20539.795729274374
Anhui Sheng,Chaohu,12998,2017,13613.53934657667,7504.475792055036,31881.676327586643
Anhui Sheng,Chizhou,12999,2017,3530.6550454551098,520.5581935218736,7102.8345322665045
Fujian Sheng,Fuzhou,13005,2017,75119.94715022572,6155.413628900285,115534.0737828694
Fujian Sheng,Xiamen,13006,2017,65249.44968187061,3252.6795586562616,78303.71421877028
Fujian Sheng,Putian,13007,2017,35998.781375124876,3807.468376453249,45256.80466572912
Fujian Sheng,Sanming,13008,2017,8619.31453871727,930.5135979867449,18777.070960651658
Fujian Sheng,Quanzhou,13009,2017,110349.9003034316,12727.386726988061,146289.45043603439
Fujian Sheng,Zhangzhou,13010,2017,38495.92787580676,15320.65111364804,72397.95229425804
Fujian Sheng,Nanping,13011,2017,4686.921309709549,2116.2577650229136,20533.053095640385
Fujian Sheng,Longyan,13012,2017,11445.353070664405,904.3567140102386,25169.369235904545
Fujian Sheng,Ningde,13013,2017,9556.680065878232,1812.8624608512018,28830.926757762485
Gansu Sheng,Lanzhou,13014,2017,29387.569678430464,20890.753724151968,50609.14380460066
Gansu Sheng,Jiayuguan,13015,2017,1868.54763007164,1806.5361338601392,8713.577667176956
Gansu Sheng,Jinchang,13016,2017,4308.380585432053,725.0119362592698,6466.110307049751
Gansu Sheng,Baiyin,13017,2017,3640.1188484430313,4415.317454777044,8339.40170165885
Gansu Sheng,Tianshui,13018,2017,6691.889330943425,4234.822734451761,11040.035105284522
Gansu Sheng,Jiuquan,13019,2017,4844.389640927315,4830.885919152522,14788.986274650517
Gansu Sheng,Zhangye,13020,2017,2347.749713778496,4521.419374346733,7215.673063158989
Gansu Sheng,Wuwei,13021,2017,4488.0455359220505,5096.736766485139,9843.902982255993
Gansu Sheng,Dingxi,13022,2017,3440.4813359975815,5455.428806777094,8900.414645309542
Gansu Sheng,Longnan,13023,2017,2047.7296401262283,3558.1951513178205,7320.07376131544
Gansu Sheng,Pingliang,13024,2017,2670.479867571008,4895.539120641876,7640.306364206239
Gansu Sheng,Qingyang,13025,2017,2630.1473920939015,31186.268891349966,33871.98665842776
Gansu Sheng,Linxia Hui,13026,2017,1318.6617329120636,2657.746886942433,4002.242750260876
Gansu Sheng,Gannan Tibetan,13027,2017,759.2965393066406,1864.5321941277562,2741.590358941228
Guangdong Sheng,Guangzhou,13028,2017,143426.31760790676,14495.021399537722,211558.31503335963
Guangdong Sheng,Shaoguan,13029,2017,8021.941857916701,946.308410706707,18897.4270471484
Guangdong Sheng,Shenzhen,13030,2017,127560.1886701649,3972.544610114191,151407.6948263098
Guangdong Sheng,Zhuhai,13031,2017,14633.97019531119,1636.5749897952173,31792.1190649486
Guangdong Sheng,Shantou,13032,2017,47421.064329029534,1838.2194996843155,57331.266160630716
Guangdong Sheng,Foshan,13033,2017,91255.26181387434,2787.399672621372,124067.70571603962
Guangdong Sheng,Jiangmen,13034,2017,23916.50247837375,6816.608978779643,54065.20378306566
Guangdong Sheng,Maoming,13036,2017,13056.123316086507,5818.001295559547,29199.524541979208
Guangdong Sheng,Zhaoqing,13037,2017,10615.667964322894,984.3977901692484,27137.193750681603
Guangdong Sheng,Huizhou,13038,2017,43956.3277955303,8594.389913949311,88890.96523279815
Guangdong Sheng,Meizhou,13039,2017,9612.882124947566,559.0472794673022,20080.87584699229
Guangdong Sheng,Shanwei,13040,2017,10505.029409297775,4597.861188645925,27251.97932168175
Guangdong Sheng,Heyuan,13041,2017,8683.649855729178,882.0643481385473,18505.240667066388
Guangdong Sheng,Yangjiang,13042,2017,10805.778119596313,3604.7325249961773,22286.40985361595
Guangdong Sheng,Qingyuan,13043,2017,11297.390989579406,4560.366446143973,36337.245047793665
Guangdong Sheng,Dongguan,13044,2017,120246.18594998287,5958.189834513852,147443.11792697303
Guangdong Sheng,Zhongshan,13045,2017,44356.11481652259,2777.816147400819,68526.90954881135
Guangdong Sheng,Chaozhou,13046,2017,18027.44328977688,1182.294777469074,23834.609704728224
Guangdong Sheng,Jieyang,13047,2017,31948.65615838556,3119.0097477169597,45615.03364656157
Guangdong Sheng,Yunfu,13048,2017,4885.174070410168,940.3625068837521,14362.393035250083
Guangxi Zhuangzu Zizhiqu,Nanning,13049,2017,33192.71925115585,10058.643724464902,64420.925827763596
Guangxi Zhuangzu Zizhiqu,Liuzhou,13050,2017,19271.527066898347,1712.4137699155247,27196.284100446985
Guangxi Zhuangzu Zizhiqu,Guilin,13051,2017,12587.670208096504,443.9616335630417,23364.956496715546
Guangxi Zhuangzu Zizhiqu,Wuzhou,13052,2017,4047.507527589798,536.9763203714408,9859.130070161818
Guangxi Zhuangzu Zizhiqu,Qinzhou,13055,2017,6292.997889512661,951.4408642651988,13427.101310668742
Guangxi Zhuangzu Zizhiqu,Guigang,13056,2017,5940.016850948334,3902.072574124617,13368.652185346564
Guangxi Zhuangzu Zizhiqu,Yulin,13057,2017,15290.54929354331,2209.9539397277085,22143.707447284345
Guangxi Zhuangzu Zizhiqu,Laibin,13059,2017,7729.592607784271,4478.43528166799,20710.15489859815
Guangxi Zhuangzu Zizhiqu,Hezhou,13060,2017,3324.9623926877975,473.2995300292969,6630.671362876892
Guangxi Zhuangzu Zizhiqu,Baise,13061,2017,6661.373757362366,2157.694093705626,19667.104910601356
Guangxi Zhuangzu Zizhiqu,Hechi,13062,2017,4944.85129096508,319.487074990366,11283.386256039845
Guizhou Sheng,Guiyang,13063,2017,23467.88437795639,10480.652980404742,63669.00477280523
Guizhou Sheng,Liupanshui,13064,2017,4590.3889446258545,3424.793797769734,21337.49179660853
Guizhou Sheng,Zunyi,13065,2017,10635.50717423196,11970.397793377615,54305.75793907549
Guizhou Sheng,Tongren,13066,2017,4232.651227984242,986.8240851907169,22408.09929740803
Guizhou Sheng,Qianxinan Buyei and Miao,13067,2017,4511.316959619522,2859.2647929294435,18864.964935582757
Guizhou Sheng,Bijie,13068,2017,2462.6845123767853,9102.305598162202,22645.338814117393
Guizhou Sheng,Anshun,13069,2017,5900.5362668037415,12642.963494973555,28033.37913275887
Guizhou Sheng,Qiandongnan Miao and Dong,13070,2017,5234.316030740738,563.0386453866959,21446.56458340252
Guizhou Sheng,Qiannan Buyei and Miao,13071,2017,6039.617236852646,1369.42144918769,27424.332625058123
Hebei Sheng,Shijiazhuang,13075,2017,64639.08701276031,17680.697030752784,82369.86773916318
Hebei Sheng,Tangshan,13076,2017,79074.84305060658,31186.74758772289,117665.69814746566
Hebei Sheng,Qinhuangdao,13077,2017,25620.93459506362,13392.114472305075,39989.90925797808
Hebei Sheng,Handan,13078,2017,35492.908700185195,11661.754185002457,47260.875470040824
Hebei Sheng,Xingtai,13079,2017,20929.29383040082,15675.028132348902,36614.86450949884
Hebei Sheng,Baoding,13080,2017,43410.488898790114,28361.812599500492,71858.16011798054
Hebei Sheng,Zhangjiakou,13081,2017,21148.92410635948,15036.989105791203,36228.0553451482
Hebei Sheng,Cangzhou,13083,2017,28692.975823192504,35296.7021562006,70135.46268708192
Hebei Sheng,Langfang,13084,2017,32909.369387411134,43712.18262893219,76621.55201634332
Hebei Sheng,Hengshui,13085,2017,10090.44099907548,9320.757913917187,19434.984485521505
Henan Sheng,Zhengzhou,13099,2017,85266.76873555183,67687.40655480506,155720.6532111799
Henan Sheng,Kaifeng,13100,2017,15702.978197932243,13524.462145439318,29376.671177499433
Henan Sheng,Luoyang,13101,2017,28423.24098515651,15542.154462913904,47160.0181234874
Henan Sheng,Pingdingshan,13102,2017,18880.317525568662,9989.097140463195,30518.422322456045
Henan Sheng,Anyang,13103,2017,20775.546667726838,11411.95910726622,32377.498913544765
Henan Sheng,Hebi,13104,2017,6785.382539826282,4700.8758928841235,11517.965189182994
Henan Sheng,Xinxiang,13105,2017,20197.70579224521,17036.966428161137,37578.600790444536
Henan Sheng,Jiaozuo,13106,2017,19776.00426310558,7994.559839132253,28436.543697530145
Henan Sheng,Puyang,13107,2017,12142.74423407106,12002.105870251093,24174.056146015842
Henan Sheng,Xuchang,13108,2017,11703.551139407999,12853.021610786867,27049.389100576383
Henan Sheng,Luohe,13109,2017,11741.581740012824,4143.699720507042,16924.422117074333
Henan Sheng,Sanmenxia,13110,2017,8610.548587080077,4996.355353187112,15534.792949009408
Henan Sheng,Nanyang,13111,2017,19264.507096767426,12840.61775925393,34255.03094582324
Henan Sheng,Shangqiu,13112,2017,19429.092385678196,15184.533864150793,37760.835120031414
Henan Sheng,Xinyang,13113,2017,11270.313009899737,5175.870720573967,19524.057957946086
Henan Sheng,Zhoukou,13114,2017,12114.460415763948,13179.924694508196,28195.051339877817
Henan Sheng,Zhumadian,13115,2017,15167.126882383403,19542.45824225931,35757.22625870939
Hubei Sheng,Wuhan,13117,2017,101838.08377264667,12911.498764813181,165644.403277579
Hubei Sheng,Huangshi,13118,2017,9230.75096222139,655.7411718625648,15897.02413214328
Hubei Sheng,Shiyan,13119,2017,6129.477377000042,385.242392539978,11479.528077362565
Hubei Sheng,Yichang,13120,2017,9177.946168368471,1154.2612087329228,23412.757786759674
Hubei Sheng,Xiangfan,13121,2017,13335.042346671049,5468.684287366213,23183.732646538698
Hubei Sheng,Ezhou,13122,2017,4695.149330809537,1350.1446428341023,11178.752155965449
Hubei Sheng,Jingmen,13123,2017,5806.872101193316,1401.599657588379,10547.49308593086
Hubei Sheng,Xiaogan,13124,2017,7783.74576838297,3419.4109189356072,15324.042010907096
Hubei Sheng,Jingzhou,13125,2017,10274.875713075377,1934.4734928149805,17160.33381368413
Hubei Sheng,Huanggang,13126,2017,8603.510509322672,1782.1036475695817,16769.712024476485
Hubei Sheng,Xianning,13127,2017,5439.250413907275,830.9453898060556,11720.125124074431
Hubei Sheng,Enshi Tujia and Miao,13128,2017,3541.3045111894608,498.9241775026508,9279.521141283183
Hubei Sheng,Shennongjia,13129,2017,7583.36174120903,5424.982813656563,17188.161159025454
Hunan Sheng,Changsha,13130,2017,63732.3500619159,3341.582986843352,105126.75237561065
Hunan Sheng,Zhuzhou,13131,2017,12206.197036616475,319.78171253578336,24983.78634062186
Hunan Sheng,Xiangtan,13132,2017,13251.891686204366,726.3170318084605,22843.749179407663
Hunan Sheng,Hengyang,13133,2017,7801.227210044861,621.4861840009689,16591.004634500016
Hunan Sheng,Shaoyang,13134,2017,8416.762583971024,1878.7816268065396,15168.592609922558
Hunan Sheng,Yueyang,13135,2017,10278.800728199996,1988.173704815846,21448.328513377786
Hunan Sheng,Changde,13136,2017,10704.552108168602,1888.9815916140874,23718.618716773803
Hunan Sheng,Zhangjiajie,13137,2017,1774.6209427118301,38.90994155406952,5416.371158957481
Hunan Sheng,Yiyang,13138,2017,4751.583222389221,789.3841104872087,9948.836218820365
Hunan Sheng,Chenzhou,13139,2017,6370.691209132064,198.98321306705475,14123.689054396105
Hunan Sheng,Yongzhou,13140,2017,6089.530509114265,745.3076974153519,13524.998686207977
Hunan Sheng,Huaihua,13141,2017,8397.995095395574,384.157750248909,15107.688091667962
Hunan Sheng,Loudi,13142,2017,6663.503533363342,979.043111283639,11249.440948368054
Hunan Sheng,Xiangxi Tujia and Miao,13143,2017,2662.703035378456,289.3244332416384,8427.639910402952
Jiangsu Sheng,Nanjing,13144,2017,117088.3878078989,19160.735210594943,168412.6375989199
Jiangsu Sheng,Wuxi,13145,2017,116381.12756993771,14777.635494934342,157679.73384577758
Jiangsu Sheng,Xuzhou,13146,2017,53790.404277012865,21477.513300439427,80918.41400531463
Jiangsu Sheng,Changzhou,13147,2017,77001.58417962017,8086.804621695068,105747.49761571277
Jiangsu Sheng,Suzhou,13148,2017,278038.5799477956,28749.004886367275,376669.70249623095
Jiangsu Sheng,Nantong,13149,2017,66954.83337637912,32474.796564915603,121512.6398677466
Jiangsu Sheng,Lianyungang,13150,2017,31082.095372595504,11309.385435150649,52296.613292579554
Jiangsu Sheng,Huai'an,13151,2017,33439.794759169745,15396.311587499637,54424.209306679055
Jiangsu Sheng,Yancheng,13152,2017,37858.51433908799,30268.243311569262,85930.04972719678
Jiangsu Sheng,Yangzhou,13153,2017,42143.58060749512,19648.427714639547,73182.68737953971
Jiangsu Sheng,Zhenjiang,13154,2017,44227.24424777639,13793.481551018882,78968.29365363636
Jiangsu Sheng,Taizhou,13155,2017,39113.60905833151,19960.454247944494,71825.92735867361
Jiangsu Sheng,Suqian,13156,2017,25224.96554204015,12889.769823317902,43203.879790342085
Jiangxi Sheng,Nanchang,13157,2017,34539.28569841385,7350.931422647776,53330.33238465599
Jiangxi Sheng,Jingdezhen,13158,2017,5216.832070350647,212.58509665984732,9085.9019173725
Jiangxi Sheng,Pingxiang,13159,2017,2408.428535223007,61.50374758243561,4439.715130454886
Jiangxi Sheng,Jiujiang,13160,2017,13765.20698391316,1364.2557766671275,26132.72223520466
Jiangxi Sheng,Xinyu,13161,2017,4722.9963347911835,225.01353891971064,6679.468116224513
Jiangxi Sheng,Yingtan,13162,2017,3709.6812549829483,278.0247230328765,5830.427528126099
Jiangxi Sheng,Ganzhou,13163,2017,19200.231404423714,1052.209714770317,34736.78032131055
Jiangxi Sheng,Yichun,13164,2017,9995.601715683937,3124.6937782680284,20752.546875574073
Jiangxi Sheng,Shangrao,13165,2017,10126.914033174515,726.0285869682536,18987.001631679723
