city,year,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,10+12+14
Dêqên Tibetan,2019,13317,5197.585145,10.64686094,0.221618031,578.5146329,2746.042086,33.01050316,1.316102328,8402.729746,908.2899137,5210.155506,5.855270822,82.33642124,19.77592294,,21.65945256,444.9917035,2.421584375,5292.491927
Lincang,2019,13318,1127.148777,3422.049954,,20.37602834,4165.511046,,,4251.705981,8461.608974,100.360812,15.55385095,1209.314653,112.0496809,346.4022969,,0.677477078,0.904250297,1656.077762
Hangzhou,2019,13319,652.8785516,186.2383186,,494.5414328,3285.100794,,,7511.179155,1754.361065,56.83367921,247.3440409,121.9022251,1692.480089,252.5889536,,3.235412813,384.2379549,431.3248579
Ningbo,2019,13320,122.9208917,668.7784102,,84.30358691,662.5225347,,,1969.554428,1940.101576,128.4025703,216.8245695,641.8067411,1517.848942,277.4505277,,9.037831522,125.2859492,1047.659839
Wenzhou,2019,13321,351.2806373,1361.174736,,1.878486019,1376.186164,,,4523.911668,1850.352575,121.0554104,125.9852189,251.6370645,898.5419053,276.9955141,,11.01297865,87.96690261,649.687989
Jiaxing,2019,13322,,,,,0.214976578,,,,661.9457495,52.70869939,42.20839028,1666.422782,866.4849926,652.7093198,,1.188758602,68.36088961,2371.840801
Huzhou,2019,13323,69.34539211,0.213549234,,34.03440149,331.0862263,,,1258.393756,2324.294728,55.9089207,237.4396513,389.5410916,537.9260232,633.9516563,,1.283510844,792.4884527,1079.401669
Shaoxing,2019,13324,176.1910858,153.6491024,,66.58672712,1035.644574,,,3071.391166,1564.648871,106.8233935,47.31070309,226.2763355,915.8432889,658.4286004,,,21.11215976,991.5283294
Jinhua,2019,13325,440.0121265,365.7644486,,77.99107117,2348.88883,,,3850.96013,2303.997207,14.62447822,23.18645012,154.7201728,865.4809006,756.0334407,,0.652681406,13.90219583,925.3780917
Quzhou,2019,13326,626.3559446,665.9405685,,30.6334708,1573.720416,,,3124.774146,1825.721873,25.90965928,15.47856425,72.63814452,256.3064149,705.4296773,,0.871004719,4.395150852,803.9774811
Zhoushan,2019,13327,0.215660516,8.422939578,,46.15480988,22.75714878,,,121.5450227,365.7946613,34.60958127,179.4106789,21.93067348,109.2106604,21.78063317,,12.62869947,104.2553662,78.32088792
Taizhou,2019,13328,228.0177202,944.0145787,,61.05607793,1412.812587,,,2618.126743,1935.560025,72.36572025,144.9596605,397.2067172,835.1954064,415.9669693,,6.027690462,119.5518024,885.5394068
Lishui,2019,13329,1624.723815,3203.680872,,21.18553371,4156.900688,,,6925.015067,723.1465395,52.25579766,30.96054408,28.88679188,170.8613775,99.37223025,,1.098170641,3.938253219,180.5148198
Name Unknown,2019,12994,,,,,,,,,322.7138894,30.8346929,17.24693332,17655.27228,576.8595575,30.69103525,,,47.4927806,17716.79801
Name Unknown,2019,13000,,,,487.0398939,3.828610797,114.9760408,,123.9090244,1217.17851,1018.691923,1.720747016,1351.878991,2606.495888,,,,5.168595438,2370.570914
Name Unknown,2019,13001,,,,1720.013914,35.55655539,491.3205553,,437.7009633,2389.148018,1822.05278,72.74674491,1451.634324,979.5477888,,,0.190042109,99.41608651,3273.687104
Name Unknown,2019,13002,56.57689744,8.177869341,,13.48603455,1022.200652,,,2817.653916,2784.686512,88.08304107,62.32785891,110.6741583,992.9249483,4307.700804,,11.25776714,17.67903157,4506.458003
Name Unknown,2019,13003,180.7009216,33.43404225,,3949.47587,8262.114427,,,25148.14303,6588.511531,166.4513037,196.223157,267.2821689,444.6526855,14811.47604,,2.799917594,54.28660908,15245.20951
Name Unknown,2019,13004,21.69776311,1.303907313,,119.9207085,1176.336984,,,1920.251845,1585.735958,18.40514295,52.4836302,45.61099847,175.4114348,4522.369354,,3.047473016,,4586.385496
Name Unknown,2019,13213,2.312406919,,,,,,,42.83842837,0.627010953,164713.2968,20.49466237,71.213418,13.8389253,,962.0378199,29021.10763,2083.982857,164784.5102
Name Unknown,2019,13243,,,,,,,,,568.5283624,79.95465282,69.31046323,1250.828139,933.3287116,67.36256359,,1.944020963,113.152142,1398.145355
Name Unknown,2019,13263,5.627105266,2.164249922,,,103.5362892,,,,1820.261518,1.086138922,1.302631313,1.992897278,120.7723665,3353.954641,,,,3357.033677
Name Unknown,2019,13278,,,,,,,,,7.261257752,329.0069909,108.859144,780.0008878,1873.427262,,,63.00672085,706.262564,1109.007879
Name Unknown,2019,13279,,,,56.24810587,,16.41880182,,35.22084895,131.396822,718.3886734,99.49129645,6149.838495,750.1440291,,,9.020938195,235.9823169,6868.227168
Name Unknown,2019,13291,,,,,,,,,2.857182406,790.4371931,0.534879984,371.7131706,38.02181085,,,32.16111558,1.961393688,1162.150364
Chengde,2019,13082,4.919975317,,0.936988531,4643.119137,89.54264281,235.3417489,,548.2078487,11315.89687,16446.00495,28.6860086,5940.247658,174.6892116,2.295052474,,0.188115188,0.388358731,22388.54766
Harbin,2019,13086,5.890767453,,1.740900547,19093.42899,179.1984965,5.782053672,,2446.673673,608.0546644,1379.193654,135.1908155,27079.06742,1011.641938,516.5464235,,16.9255623,305.3008323,28974.8075
Qiqihar,2019,13087,0.502374984,,0.335189938,239.9299506,3.349932156,,,33.26071169,356.8955163,4532.951145,230.9729018,36542.59333,389.5401314,13.04875701,,10.6980426,121.5034701,41088.59323
Jixi,2019,13088,,,,4376.51732,20.61181267,,,1303.944905,2219.922982,458.8179218,127.6769703,11712.9012,249.1444537,777.8880897,,1.577173922,1289.977517,12949.60721
Hegang,2019,13089,,,1.691607219,4402.379014,733.9316437,,,788.5769056,180.3201594,313.3432701,33.08487504,7323.327841,163.6193687,64.15556889,,0.884993926,266.7384212,7700.82668
Shuangyashan,2019,13090,,,0.251601245,5806.825312,13.69317344,,,888.5877684,1488.578414,430.9534678,54.75295478,12825.05131,194.4820426,448.3753763,,,75.8139344,13704.38016
Daqing,2019,13091,,,,,,,,,0.688833813,8601.898938,518.2082407,10350.07091,447.2909317,,,117.413206,600.3894732,18951.96984
Yichun,2019,13092,0.168635094,,7.387969578,14539.44722,11407.67099,,,3258.264283,502.7308818,447.3564964,9.410707235,1605.615637,203.6147568,92.10610815,,2.188731692,110.1466477,2145.078242
Jiamusi,2019,13093,,,0.12719992,3045.19035,103.9424382,,,651.7050978,1233.385382,1339.74816,65.77948238,24178.63807,245.8063797,390.8894698,,4.878663266,484.0602956,25909.2757
Qitaihe,2019,13094,0.349069938,,,1189.784847,27.86507352,,,466.5730638,172.1906382,56.21625845,5.928879078,2805.074341,165.8275528,157.3012918,,0.174327063,10.98053848,3018.591891
Mudanjiang,2019,13095,1.074349047,,2.325521781,21753.08783,987.1345254,0.351279219,,4552.87132,275.0571231,679.7648407,94.98818207,9077.156585,423.0524432,1225.758176,,0.712359172,45.345123,10982.6796
Heihe,2019,13096,,,7.576860117,16809.01169,1901.203484,,,7003.388414,16068.36924,1515.148093,103.0230801,21901.53792,192.2567389,1408.734127,,8.574493206,120.8826349,24825.42014
Suihua,2019,13097,,,1.680758844,4473.180853,237.5657302,,,781.946596,1043.269464,2361.389523,266.5535542,25085.00427,376.7197757,15.9567546,,8.451519072,167.5095873,27462.35055
Daxing'anling,2019,13098,,,2474.109663,8625.953555,6900.080458,,13.13341614,39985.08961,4100.140194,609.0060505,16.05129092,430.9330225,176.6000904,1.884460016,,,0.471848594,1041.823533
Changchun,2019,13168,,,,165.0205493,45.45001297,,,7.266992306,27.62887579,329.9041318,70.98835387,18782.24622,844.9604228,78.86044702,,2.331443813,95.33338469,19191.01079
Jilin,2019,13169,,,4.593923205,12395.23735,40.4069264,,,1567.499962,511.4502856,294.5878194,108.105247,11530.20109,516.9970754,965.3640355,,3.077476469,71.97057781,12790.15295
Siping,2019,13170,,,,294.9061262,9.6478495,,,13.79729646,70.82293458,417.0487332,21.50415558,13478.83192,294.9472767,99.53705847,,4.692379594,58.57916942,13995.41772
Liaoyuan,2019,13171,,,,362.8037942,15.18796454,,,64.28893882,82.620064,22.52541284,8.026211952,3960.87076,100.4109532,389.4890394,,0.547183406,3.90497604,4372.885212
Tonghua,2019,13172,0.333326877,,2.514331275,7773.715963,93.36028495,,,2101.414233,129.1491454,108.1722363,13.31344805,4686.234017,214.0935977,553.5886021,,,4.078229408,5347.994855
Baishan,2019,13173,2.388302203,,18.85459909,10195.21024,2942.66917,0.185606453,,3108.57175,34.0001434,273.1254397,5.211615427,477.1548779,169.3287961,305.6525041,,1.217557486,9.268338859,1055.932822
Songyuan,2019,13174,,,,,,,,,0.177037734,4698.388083,118.8601989,15448.47474,202.7371766,,,142.7517642,315.0307981,20146.86282
Baicheng,2019,13175,,,,,,,,,,16173.93335,167.7293525,8632.862138,182.2431821,0.712233375,,66.90130477,234.170058,24807.50772
Yanbian Korean,2019,13176,1.465722078,,66.06226544,30550.68162,3510.807558,0.1795035,,2869.585643,122.5037053,585.5335473,19.79257945,5291.305469,359.2579542,460.6558371,,,12.28106896,6337.494853
Shenyang,2019,13177,,,,16.3644153,22.49182381,,,46.95013292,27.71571298,431.8247151,25.06036995,11211.06469,1089.572041,14.2480137,1.474473625,2.028240141,124.2889627,11657.13742
Dalian,2019,13178,13.75977995,,1.358152469,534.4806667,10.83352584,,,147.2804753,896.9816194,3287.877368,165.2334188,6331.449233,833.0349444,0.191286516,,30.66586688,633.4405346,9619.517887
Anshan,2019,13179,,,,835.1605999,17.52880025,,,443.7718872,2336.303315,708.8344708,1.519730547,4310.350533,543.567842,90.65815591,,0.75710875,1.878048897,5109.84316
Fushun,2019,13180,,,0.370359281,6186.40409,87.62453332,,,2452.343048,187.7724803,248.6690441,27.15812886,1892.313469,296.0810358,51.75663215,,0.186096344,29.9470637,2192.739145
Benxi,2019,13181,,,4.695612516,5320.585492,83.45116073,,,1267.346774,222.6885095,290.2482869,19.07290113,748.4605173,221.4524378,1.737270676,,,35.60525962,1040.446075
Dandong,2019,13182,,,2.642158766,4985.983002,28.86133067,,,2177.27111,3278.087111,923.5787615,55.26699332,2885.608496,247.486192,4.952518406,,0.121478629,195.4565645,3814.139776
Jinzhou,2019,13183,0.373553625,,,57.33896344,3.173897281,,,0.559997203,15.66085581,1347.168663,7.224758254,8272.143117,347.4187976,,,62.2841197,99.21044545,9619.31178
Fuxin,2019,13185,,,,14.68219461,2.970724359,,,0.557050344,4.461479281,3131.154684,1.47938575,7020.777233,170.4961318,,,0.555569234,6.863218922,10151.93192
Liaoyang,2019,13186,,,,568.8428848,20.50345777,,,508.8776739,456.8750511,230.4370672,19.44657715,2456.083722,452.2809533,3.865879707,,1.504959563,33.68685673,2690.386669
Panjin,2019,13187,,,,,,,,,49.39227618,309.6233014,23.6035278,2759.38413,351.0435971,,,68.44123652,183.0949624,3069.007431
Tieling,2019,13188,,,,1320.147145,35.4932277,,,837.6589254,1333.912686,197.2640835,36.74814494,8999.129505,219.9893929,149.4821461,,,27.08149692,9345.875735
Chaoyang,2019,13189,2.803143469,,,106.984099,2.808806641,40.61486414,,10.90396969,594.5317424,11772.88394,10.09526889,7723.597069,187.806323,,,4.103738906,22.02409019,19496.48101
Huludao,2019,13190,,,,229.8689652,1.321662844,70.18857853,,5.115499219,608.0320712,3317.924307,23.69082769,4576.127045,295.422741,,,2.97138605,86.26320802,7894.051352
Chifeng,2019,13194,10.05446296,,0.54283375,900.5035484,61.74561118,0.187237141,44.54475608,320.0533092,737.9412892,78164.59936,13.89200088,6556.971866,506.9539871,1.292834156,,192.196666,197.8583637,84722.86406
Hulunbuir,2019,13195,391.9340656,,8970.457991,24199.24854,4387.604639,,10.6295572,68394.97657,25560.98366,86886.00104,97.25226301,30763.37748,931.2887017,2141.944168,,169.9460186,2167.554708,119791.3227
Xing'an,2019,13196,,,15.09562202,1363.270759,105.9912248,,,1735.443506,3018.618218,42312.61533,12.36025277,4230.928005,196.8030699,97.39876233,,32.87793788,79.97687553,46640.9421
Tongliao,2019,13197,,,,7.051022063,,,11.1229117,0.733327813,29.59934341,45096.47255,7.065835297,13425.71706,266.0855411,37.53860156,,46.05600755,7.623868406,58559.72821
Xilin Gol,2019,13198,,,,89.22556346,,,3.812273422,4.471673672,161.9298761,196862.2294,38.57771425,688.8352432,177.745457,,14.87212248,2039.426501,69.00334425,197551.0647
Ulaan Chab,2019,13199,,,0.189754219,1.325487297,0.189566109,,,0.188178594,,53832.95668,5.297316344,779.7727511,200.5087878,,,1146.622454,53.45034967,54612.72943
Hami,2019,13283,12.35881442,,,,,,,0.544695297,85.0937907,12272.19666,21.23957695,675.0081218,96.42114409,,175.1124604,124755.1482,97.68691527,12947.20479
Name Unknown,2019,13184,,,,517.9849758,,,,146.2324714,1074.115173,448.1556233,12.91022627,2383.090784,426.7925691,36.33152554,,9.987307516,232.2750459,2867.577932
Zhanjiang,2020,13035,,6.480614984,,,0.692961047,,0.928699609,0.463034719,4531.367873,398.2828302,219.6130893,1845.311132,349.6398515,4502.775519,,9.477613852,448.8442818,6746.369481
Beihai,2020,13053,,41.48296661,,,0.230788313,,,101.9405159,884.5468636,146.1684649,148.3033274,1047.565031,140.4792761,594.6118541,,1.110734786,63.30590042,1788.34535
Fangchenggang,2020,13054,0.230894891,2189.298545,,,2.792216365,,,1229.845184,1703.33008,25.52571355,82.16910244,288.3292651,38.91196942,224.0053612,,0.720929239,31.78106604,537.8603398
Chongzuo,2020,13058,0.229351922,5054.793917,,0.688917234,73.21214605,,,6620.173497,11211.27909,353.6543935,77.13471148,3304.865405,337.8401936,3019.408259,,,88.6601403,6677.928058
Hainan,2020,13072,0.429115755,6360.202332,,12.36051635,1.877083813,,0.469533688,9078.194769,10801.27267,1210.14049,190.1840351,1291.782775,304.7820374,2988.289819,,7.218642568,265.4531987,5490.213085
Haikou,2020,13073,,0.467631406,,,,,,,227.428459,3.025314792,0.868828324,5.83608339,148.9005343,27.1409087,,0.109016753,6.089028663,36.00230688
Sanya,2020,13074,0.393606599,205.7192736,,7.943713069,0.090791962,,,228.4796779,205.649078,87.90285079,13.32491154,48.63705274,57.97434853,2.123860797,,0.082426963,10.85793995,138.6637643
Pu'er,2020,13310,554.438082,18991.68791,0.228726,5.950081047,5909.310708,,,12627.17434,5485.164124,117.0760669,32.05980638,542.1084747,104.8608307,93.37481184,,0.918402531,18.5750628,752.5593534
Xishuangbanna Dai,2020,13311,1.062788151,12061.15805,,5.764515219,457.291717,0.462748219,,4876.77104,1087.758332,138.7930531,1.615872766,394.9465157,41.7971015,102.4787089,,,,636.2182777
Hefei,2020,12984,,,,15.39149898,3.392162344,,,4.424674652,404.7432086,114.0667912,45.19058169,5509.968396,674.8047481,430.5779089,,0.211467422,280.593845,6054.613096
Wuhu,2020,12985,1.494232094,,,9.020370004,49.68757586,,,307.7366192,1173.017606,159.8328305,30.6074044,662.7728266,284.6741231,563.179236,0.851030922,3.463481039,86.92831087,1385.784893
Bengbu,2020,12986,,,,,,,0.627247078,,96.32292699,100.9563833,93.46348218,5119.122664,338.6454536,4.183702641,,0.626786859,182.1054916,5224.26275
Huainan,2020,12987,0.209703297,,,,,,,,90.6805533,48.08178797,61.003613,1477.865909,299.9381449,13.21553527,,0.628393453,84.0719829,1539.163232
Ma'anshan,2020,12988,,,,6.599482656,16.845148,,,0.567821697,431.2166268,76.01213863,247.2195629,322.3235543,250.3734141,227.8430514,,1.317938601,106.466487,626.1787443
Huaibei,2020,12989,,,,,,,,,67.20455622,12.24565065,0.621881938,1960.929873,238.661735,2.896679234,,0.206953297,3.311133984,1976.072203
Tongling,2020,12990,,,,3.977950065,65.38143347,,,125.5057625,372.3152809,18.28703972,26.05773918,152.6019381,111.8226916,148.0365809,,0.885735182,57.84070932,318.9255588
Anqing,2020,12991,44.93765649,0.644561172,,471.3212222,1132.469409,,,3557.22906,2975.685107,169.9452622,400.6032607,2736.892226,284.3162832,2585.100147,,3.142597192,1250.840933,5491.937635
Huangshan,2020,12992,756.9437182,194.6638083,,317.1655328,3517.150815,,,3871.979262,441.8574449,7.529281031,16.54464438,23.10307613,113.8963857,267.1983778,,,25.62455367,297.8307349
Chuzhou,2020,12993,,,,179.462052,22.53051925,,,173.024283,659.2400982,244.042678,101.9976005,10346.06417,364.5241089,810.9916967,0.420817219,1.048412031,450.6542126,11401.09854
Suzhou,2020,12995,,,,0.413370594,1.655744109,,0.623024,,263.3753098,9.064666527,3.109910281,9622.047764,393.1707187,102.1813269,,,5.796260781,9733.293757
Lu'an,2020,12996,0.424960703,,,673.3535136,876.2965356,,,5109.96366,932.2575988,218.123669,169.9649155,8915.329954,252.0877855,1051.285719,,1.481707766,478.8583523,10184.73934
Xuancheng,2020,12997,54.31883463,,,271.710436,1860.300867,,,4755.7968,1825.222895,98.86376972,152.9489369,839.3855362,147.9252634,1982.181254,0.855290734,0.213775953,166.1211866,2920.43056
Chaohu,2020,12998,0.530118465,,,65.83422516,63.19073144,,,39.82848776,2349.282008,145.7094033,162.5031868,4022.447788,279.4676289,1456.923454,,0.36102092,799.9222082,5625.080646
Chizhou,2020,12999,22.74394016,159.3887994,,561.0398275,1867.921682,,,3031.378044,1187.998009,135.3641745,143.7738955,515.277489,93.21152467,411.3239466,,2.933478165,234.383088,1061.96561
Fuzhou,2020,13005,28.58691836,2768.394666,,,291.532315,0.224137578,,3632.349136,2446.479621,236.0238952,190.0917198,198.0112664,1176.877001,350.4388206,,16.04667821,287.7095963,784.4739821
Xiamen,2020,13006,,286.5337872,,,,,,133.9560776,443.7905289,39.70838757,4.498969508,24.75284059,564.4983465,150.4746958,,2.842563563,32.73754969,214.935924
Putian,2020,13007,0.898106484,1320.629333,,,21.69685966,,,691.5865033,623.5990091,78.1464104,15.63302858,119.347595,680.0241399,326.3200692,,8.441606339,60.2255084,523.8140746
Sanming,2020,13008,92.97062288,8501.255629,,2.754587884,1480.431774,,,10260.75843,1594.021866,327.3704456,46.97761278,93.35170917,179.9596267,72.26761094,,0.446983469,11.49849636,492.9897657
Quanzhou,2020,13009,4.171785166,2584.504734,,,85.54454034,0.225465844,0.225844453,2441.988175,2405.609007,180.9459892,26.10990055,206.0183444,1700.615644,1260.292411,,6.782716782,81.2866011,1647.256745
Zhangzhou,2020,13010,0.544956161,2833.740466,,,8.630897296,,0.905357,2836.984817,3290.501118,74.72021412,70.22481489,128.7255932,827.9945925,2869.366402,,15.76668935,147.48336,3072.812209
Nanping,2020,13011,415.9423598,8823.15786,,3.780583107,2047.551342,,0.221939484,12300.56653,1594.415098,443.4698874,47.18452142,108.0288425,136.3978794,60.80146709,,0.667944375,26.53824061,612.300197
Longyan,2020,13012,42.39565356,10541.0022,,,425.9821258,,0.224253797,5308.902993,2393.178551,126.1785834,17.10646101,123.9838538,258.91181,183.2432268,,,1.13086125,433.4056639
Ningde,2020,13013,99.14190228,2256.790408,,0.221548281,898.3952279,,,6572.793403,2035.782183,119.1130029,229.0925894,27.33179246,138.5254991,182.470517,,2.57509382,163.7516957,328.9153124
Lanzhou,2020,13014,9.079800238,,,26.02022712,30.50768393,,0.401713281,0.399858578,0.201691594,12515.20209,4.609868637,386.2352571,474.6160409,,,10.21499462,,12901.43735
Jiayuguan,2020,13015,,,,,,,,,,235.3512711,,34.56975408,25.12740733,,0.192027406,1394.058468,,269.9210252
Jinchang,2020,13016,,,,,,,,,,3700.17278,0.589156734,993.5542589,75.27739863,,,2696.012705,,4693.727039
Baiyin,2020,13017,0.397882906,,,,,,387.4536618,,1.67968593,18277.66976,2.586285328,664.1463895,198.2703189,,,258.173178,,18941.81615
Tianshui,2020,13018,,,,3140.855269,226.1721391,,,193.7432609,258.8055594,787.9609348,,8958.906814,97.08347769,260.153744,,,,10007.02149
Jiuquan,2020,13019,,,,,,,,,,13821.66727,,2127.753891,214.127169,,349.4834602,129455.2893,14.26627295,15949.42116
Zhangye,2020,13020,59.56134652,,,,,,0.970890891,4.315284359,45.92575663,24461.7812,193.929068,3786.939572,134.3270263,,25.26466046,10908.65182,0.78729225,28248.72077
Wuwei,2020,13021,55.30267663,,,0.600391344,47.06076844,,0.394526,92.71112162,35.41728703,14030.63296,66.27851946,2996.341518,175.0405089,,0.193605719,15479.27222,6.847204531,17026.97448
Dingxi,2020,13022,,,,250.8382729,70.63325833,,,53.59206449,192.9041509,11703.45622,,7382.799037,87.21306733,17.01603118,,0.611939141,,19103.27129
Longnan,2020,13023,,,,7991.761953,2924.608048,,,2918.638186,2529.811726,2258.569622,1.467726031,6595.219865,58.07849744,2817.084497,,,,11670.87398
Pingliang,2020,13024,,,,683.851336,37.66111986,5.647921597,,4.076084391,192.3827849,359.4004571,1.014807641,9214.550783,39.91525392,247.978703,,,,9821.929943
Qingyang,2020,13025,,,,1470.093642,242.5177115,40.2774507,,99.55580481,677.8652288,17225.77859,0.202491391,6852.42338,29.09622866,20.86715013,,,,24099.06912
Linxia Hui,2020,13026,,,,69.50742297,59.92550794,,,15.48004182,10.79588952,4279.311891,5.257706938,3341.308507,111.14912,1.626957438,,26.69023753,82.13003744,7622.247356
Gannan Tibetan,2020,13027,5.021931578,,,654.9625648,2104.270506,,,3505.644291,1602.906124,28678.64481,24.10338358,556.9097347,40.68310217,1.453237641,,44.28356234,5.154784563,29237.00779
Guangzhou,2020,13028,1.371193875,1633.144622,,,0.684783703,,,537.8725397,2445.068936,242.4819891,80.39267895,33.97601414,1628.538693,493.2397899,,19.8155297,64.97656563,769.6977932
Shaoguan,2020,13029,80.14263388,7965.52276,,0.443249344,599.1179121,,,3946.482706,4837.646645,238.0929136,32.70441212,407.8410733,273.0913259,249.2952665,,,14.9172782,895.2292533
Shenzhen,2020,13030,2.56843556,339.800922,,0.229785656,1.13850739,,,46.83696131,356.057958,102.462513,29.66535605,6.885619266,1012.285823,5.451643899,,0.524346505,53.63382998,114.7997761
Zhuhai,2020,13031,2.302278531,96.6678361,,0.129402505,2.042962415,,,44.23132201,578.0041161,89.85984451,262.5291721,8.251050764,194.1813503,6.449862078,,30.32965561,56.23788339,104.5607574
Shantou,2020,13032,0.292762242,56.49242505,,,,,,7.560804809,581.9203261,80.79492993,102.8540517,43.14882625,941.3173917,57.79332127,,3.191552951,85.95326365,181.7370774
Foshan,2020,13033,0.229211203,200.4627595,,,0.458407359,,1.37413175,111.5476692,1341.173928,120.4020697,159.2269186,3.200183931,1694.487065,24.06926236,,63.66302736,132.1120736,147.671516
Jiangmen,2020,13034,2.981231682,1503.8907,,0.811085765,7.992844026,0.229433156,,583.9132969,3668.70458,229.660204,307.1884493,501.5663028,547.0915236,1469.702136,,16.65085497,193.9502176,2200.928643
Maoming,2020,13036,,1144.830249,,,2.531114531,,,1507.543537,5695.39274,99.15752058,32.62829798,302.1782592,281.3576273,2271.274992,,1.140991341,56.9492948,2672.610772
Zhaoqing,2020,13037,1.360044266,5151.290312,,,39.08489451,,,5343.683635,3320.793865,221.1432881,155.4287092,125.2704143,267.3282374,154.3748855,,2.745304688,97.92435821,500.7885879
Huizhou,2020,13038,1.044676565,3521.570291,,,3.89135425,,,1822.629669,3802.996182,269.1206548,77.80048574,300.4121582,657.5031803,826.0611688,,2.721252524,187.2576743,1395.593982
Meizhou,2020,13039,0.452693125,4310.457378,,,6.334831241,,,2966.81529,7618.599746,82.34668705,8.696704137,82.64887535,254.3880499,231.2895508,,0.227188484,22.10141899,396.2851132
Shanwei,2020,13040,,792.996776,,,0.916492891,,,651.2715948,2200.697498,262.2740227,98.99571527,216.3761226,202.9070186,382.80537,,2.658986515,150.3312342,861.4555154
Heyuan,2020,13041,5.462853469,5642.565257,,,27.52193139,,,2434.86312,6395.12067,91.28312296,228.1964536,83.38883746,151.8600539,344.1069086,,1.365965984,178.5917561,518.778869
Yangjiang,2020,13042,0.230845203,2151.014769,,,2.539667172,,,1210.368774,2746.700158,147.0506643,113.2820526,284.2006889,147.0019541,1172.212194,,0.730067644,104.6549354,1603.463547
Qingyuan,2020,13043,47.63158565,4886.387604,,2.259837453,732.5310063,,0.227506656,6177.173253,5541.595073,204.9358821,50.74558408,226.4717549,270.8163767,714.1661351,,0.227522125,90.96578014,1145.573772
Dongguan,2020,13044,3.208524969,176.0009134,,,0.916785234,,,5.042703114,428.7416156,151.3999787,41.7520349,5.257297868,1492.804866,5.329222805,,15.56094161,54.72077677,161.9864993
Zhongshan,2020,13045,1.379091828,111.1346704,,,,,2.296281578,6.440599203,528.3594367,66.25196742,138.3617303,7.582995672,723.9483005,5.520063813,,41.13064916,36.75997828,79.3550269
Chaozhou,2020,13046,,432.8065096,,,,,,713.2497535,999.0046399,32.8538898,37.63757585,17.0028936,438.5987404,215.1768998,,0.663483463,39.5319758,265.0336832
Jieyang,2020,13047,,536.9999816,,,0.228242531,,,563.7135446,2514.466599,131.5106666,10.88556445,131.5381556,900.5447999,513.3295562,,1.715229171,21.88822448,776.3783784
Yunfu,2020,13048,,1996.546785,,,2.066369462,,,2295.287717,2539.499343,51.56142065,26.89708575,156.2154114,145.7536826,515.8226637,,0.915301547,54.62204269,723.5994957
Nanning,2020,13049,0.457339281,1495.485897,,0.457586516,21.13174181,,,1002.238826,2868.25729,186.0293361,45.34305452,1037.193693,391.29453,2999.259544,,0.458755531,21.78350891,4222.482573
Liuzhou,2020,13050,,218.1738137,,0.226299547,24.26214467,,,236.3730923,2654.813269,34.50583426,8.300117844,415.0255476,253.7976268,1450.547872,,,12.81727538,1900.079253
Guilin,2020,13051,232.2351106,4968.297934,,300.5288492,4601.547707,,,7628.232169,8965.599639,86.0829595,11.03927031,81.13726223,284.8729493,401.4380984,,,5.392557875,568.6583201
Wuzhou,2020,13052,,4037.592001,,,6.49658129,,,5367.880552,2874.347302,81.50323177,51.88400782,23.77338027,137.3157672,149.5700805,,1.826782516,85.11442285,254.8466925
Qinzhou,2020,13055,0.460569297,1449.172471,,0.460868438,16.90507998,,,730.743112,6064.45394,15.84897813,103.8790704,83.19711331,146.9794141,2048.049211,,,56.68507052,2147.095302
Guigang,2020,13056,0.228605672,2212.178236,,1.141940313,13.72290177,,,1121.949477,2838.921048,85.21551711,56.44849219,1446.141028,271.3506991,2715.674416,,1.141159141,83.60717865,4247.030961
Yulin,2020,13057,,1859.300082,,0.230702828,3.68031475,,,2925.919094,4639.817782,10.35720511,28.11237742,191.5261476,773.0664856,2365.854478,,,28.68390374,2567.737831
Laibin,2020,13059,58.48476154,5439.529752,,27.11105177,1111.965379,,,6946.781915,7381.56875,171.6696619,23.45528384,1953.404457,225.5878706,3296.860859,,,30.37665432,5421.934977
Hezhou,2020,13060,12.29131487,4298.061262,,4.286532207,282.261342,,0.905539469,3179.2083,2840.840484,204.5267705,18.96486305,326.4171297,135.2619619,402.4063434,,1.130318859,22.36495421,933.3502436
Baise,2020,13061,3.625145506,5622.888209,,168.4232755,2247.117681,,,15742.02625,11134.70097,170.9653173,31.6204922,186.8737287,129.4323898,581.9785055,,,16.9542642,939.8175515
Hechi,2020,13062,6.754071125,6214.599746,,58.52664798,317.939771,,,18650.95543,6822.461179,91.40412255,41.71444934,175.8938498,84.29712562,553.1113048,,,0.67992275,820.4092771
Guiyang,2020,13063,0.887818703,145.3017041,0.190285853,223.1835791,373.4293821,,,1308.151067,3152.756471,11.73877219,24.75267694,48.06905445,277.343807,2129.853977,,,4.678462844,2189.661804
Liupanshui,2020,13064,48.07113504,80.00431131,0.222790469,383.2989477,432.9243598,,,77.82165432,6464.394114,4.513122867,1.666799395,116.8556768,70.92286027,2073.296249,,,,2194.665049
Zunyi,2020,13065,68.73713037,37.5654376,,1532.136228,4140.584405,,,14537.12675,5679.81682,15.95823857,3.342075443,89.18157274,134.2619485,4834.993184,,,,4940.132995
Tongren,2020,13066,26.98933667,21.13999613,,446.90203,1948.008907,,,8670.174236,5203.02443,12.31572215,2.822021089,11.24240642,65.0735497,1123.003708,,,,1146.561837
